cuda is available
USING : cuda
Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.7008 | Acc : 0.4872
     Batch 005 | Loss : 0.2961 | Acc : 0.8620
     Batch 010 | Loss : 0.3820 | Acc : 0.8222
     Batch 015 | Loss : 0.2858 | Acc : 0.8699
     Batch 020 | Loss : 0.2532 | Acc : 0.8875
     Batch 025 | Loss : 0.3326 | Acc : 0.8442
     Batch 030 | Loss : 0.3290 | Acc : 0.8436
     Batch 035 | Loss : 0.2968 | Acc : 0.8619
     Batch 040 | Loss : 0.3822 | Acc : 0.8177
     Batch 045 | Loss : 0.3366 | Acc : 0.8401
     Batch 050 | Loss : 0.3078 | Acc : 0.8549
     Batch 055 | Loss : 0.3714 | Acc : 0.8313
     Batch 060 | Loss : 0.3074 | Acc : 0.8613
     Batch 065 | Loss : 0.2922 | Acc : 0.8641
     Batch 070 | Loss : 0.3196 | Acc : 0.8493
     Batch 075 | Loss : 0.3805 | Acc : 0.8228
     Batch 080 | Loss : 0.4188 | Acc : 0.8122
     Batch 085 | Loss : 0.3332 | Acc : 0.8443
     Batch 090 | Loss : 0.2941 | Acc : 0.8618
     Batch 095 | Loss : 0.2655 | Acc : 0.8820
     Batch 100 | Loss : 0.2917 | Acc : 0.8689
     Batch 105 | Loss : 0.3447 | Acc : 0.8346
     Batch 110 | Loss : 0.3670 | Acc : 0.8347
     Batch 115 | Loss : 0.2720 | Acc : 0.8768
     Batch 120 | Loss : 0.2783 | Acc : 0.8708
     Batch 125 | Loss : 0.3520 | Acc : 0.8298
     Batch 130 | Loss : 0.3014 | Acc : 0.8636
     Batch 135 | Loss : 0.2895 | Acc : 0.8648
     Batch 140 | Loss : 0.2763 | Acc : 0.8705
     Batch 145 | Loss : 0.3141 | Acc : 0.8581
     Batch 150 | Loss : 0.3016 | Acc : 0.8631
     Batch 155 | Loss : 0.3207 | Acc : 0.8489
     Batch 160 | Loss : 0.2751 | Acc : 0.8771
     Batch 165 | Loss : 0.2724 | Acc : 0.8787
     Batch 170 | Loss : 0.3325 | Acc : 0.8424
     Batch 175 | Loss : 0.3075 | Acc : 0.8575
     Batch 180 | Loss : 0.2885 | Acc : 0.8726
     Batch 185 | Loss : 0.2800 | Acc : 0.8736
     Batch 190 | Loss : 0.3311 | Acc : 0.8473
     Batch 195 | Loss : 0.3343 | Acc : 0.8404
     Batch 200 | Loss : 0.3237 | Acc : 0.8488
     Batch 205 | Loss : 0.3095 | Acc : 0.8622
     Batch 210 | Loss : 0.3303 | Acc : 0.8423
     Batch 215 | Loss : 0.2765 | Acc : 0.8787
     Batch 220 | Loss : 0.2638 | Acc : 0.8826
     Batch 225 | Loss : 0.2966 | Acc : 0.8660
     Batch 230 | Loss : 0.2995 | Acc : 0.8652
     Batch 235 | Loss : 0.3774 | Acc : 0.8286
     Batch 240 | Loss : 0.3242 | Acc : 0.8484
     Batch 245 | Loss : 0.2970 | Acc : 0.8601
     Batch 250 | Loss : 0.2921 | Acc : 0.8662
     Batch 255 | Loss : 0.2851 | Acc : 0.8715
     Batch 260 | Loss : 0.3835 | Acc : 0.8274
     Batch 265 | Loss : 0.3443 | Acc : 0.8373
     Batch 270 | Loss : 0.3457 | Acc : 0.8494
Epoch 00037 | Train Loss : 0.3117 | Eval Loss : 0.3178 | Train acc : 0.8564 | Eval Acc : 0.8517 | Eval Log. Respected : 0.9236
     Batch 000 | Loss : 0.3461 | Acc : 0.8345
     Batch 005 | Loss : 0.3338 | Acc : 0.8442
     Batch 010 | Loss : 0.2479 | Acc : 0.8917
     Batch 015 | Loss : 0.3160 | Acc : 0.8557
     Batch 020 | Loss : 0.3056 | Acc : 0.8575
     Batch 025 | Loss : 0.3610 | Acc : 0.8337
     Batch 030 | Loss : 0.2540 | Acc : 0.8852
     Batch 035 | Loss : 0.3523 | Acc : 0.8383
     Batch 040 | Loss : 0.2888 | Acc : 0.8680
     Batch 045 | Loss : 0.2926 | Acc : 0.8667
     Batch 050 | Loss : 0.3254 | Acc : 0.8495
     Batch 055 | Loss : 0.4036 | Acc : 0.8141
     Batch 060 | Loss : 0.3130 | Acc : 0.8554
     Batch 065 | Loss : 0.4375 | Acc : 0.8026
     Batch 070 | Loss : 0.3757 | Acc : 0.8309
     Batch 075 | Loss : 0.3373 | Acc : 0.8429
     Batch 080 | Loss : 0.2949 | Acc : 0.8643
     Batch 085 | Loss : 0.2822 | Acc : 0.8676
     Batch 090 | Loss : 0.2812 | Acc : 0.8696
     Batch 095 | Loss : 0.3604 | Acc : 0.8295
     Batch 100 | Loss : 0.3238 | Acc : 0.8491
     Batch 105 | Loss : 0.2754 | Acc : 0.8737
     Batch 110 | Loss : 0.3316 | Acc : 0.8425
     Batch 115 | Loss : 0.3655 | Acc : 0.8301
     Batch 120 | Loss : 0.2799 | Acc : 0.8715
     Batch 125 | Loss : 0.3190 | Acc : 0.8485
     Batch 130 | Loss : 0.3110 | Acc : 0.8547
     Batch 135 | Loss : 0.2980 | Acc : 0.8632
     Batch 140 | Loss : 0.3840 | Acc : 0.8180
     Batch 145 | Loss : 0.3359 | Acc : 0.8432
     Batch 150 | Loss : 0.3116 | Acc : 0.8590
     Batch 155 | Loss : 0.3164 | Acc : 0.8527
     Batch 160 | Loss : 0.3172 | Acc : 0.8535
     Batch 165 | Loss : 0.3152 | Acc : 0.8527
     Batch 170 | Loss : 0.3066 | Acc : 0.8603
     Batch 175 | Loss : 0.3201 | Acc : 0.8484
     Batch 180 | Loss : 0.3123 | Acc : 0.8571
     Batch 185 | Loss : 0.3645 | Acc : 0.8199
     Batch 190 | Loss : 0.2994 | Acc : 0.8677
     Batch 195 | Loss : 0.3040 | Acc : 0.8592
     Batch 200 | Loss : 0.2552 | Acc : 0.8852
     Batch 205 | Loss : 0.2852 | Acc : 0.8693
     Batch 210 | Loss : 0.2833 | Acc : 0.8712
     Batch 215 | Loss : 0.3024 | Acc : 0.8640
     Batch 220 | Loss : 0.3073 | Acc : 0.8567
     Batch 225 | Loss : 0.3216 | Acc : 0.8490
     Batch 230 | Loss : 0.3023 | Acc : 0.8640
     Batch 235 | Loss : 0.2565 | Acc : 0.8867
     Batch 240 | Loss : 0.3943 | Acc : 0.8185
     Batch 245 | Loss : 0.2694 | Acc : 0.8805
     Batch 250 | Loss : 0.3206 | Acc : 0.8465
     Batch 255 | Loss : 0.2663 | Acc : 0.8816
     Batch 260 | Loss : 0.3377 | Acc : 0.8471
     Batch 265 | Loss : 0.3218 | Acc : 0.8519
     Batch 270 | Loss : 0.3695 | Acc : 0.8348
Epoch 00038 | Train Loss : 0.3119 | Eval Loss : 0.3196 | Train acc : 0.8564 | Eval Acc : 0.8501 | Eval Log. Respected : 0.9319
     Batch 000 | Loss : 0.2645 | Acc : 0.8820
     Batch 005 | Loss : 0.3095 | Acc : 0.8573
     Batch 010 | Loss : 0.3137 | Acc : 0.8527
     Batch 015 | Loss : 0.2539 | Acc : 0.8897
     Batch 020 | Loss : 0.3013 | Acc : 0.8661
     Batch 025 | Loss : 0.2667 | Acc : 0.8809
     Batch 030 | Loss : 0.2841 | Acc : 0.8715
     Batch 035 | Loss : 0.4275 | Acc : 0.8053
     Batch 040 | Loss : 0.3325 | Acc : 0.8446
     Batch 045 | Loss : 0.2888 | Acc : 0.8750
     Batch 050 | Loss : 0.3403 | Acc : 0.8414
     Batch 055 | Loss : 0.3240 | Acc : 0.8442
     Batch 060 | Loss : 0.3086 | Acc : 0.8586
     Batch 065 | Loss : 0.3113 | Acc : 0.8556
     Batch 070 | Loss : 0.3051 | Acc : 0.8581
     Batch 075 | Loss : 0.3023 | Acc : 0.8586
     Batch 080 | Loss : 0.4144 | Acc : 0.8079
     Batch 085 | Loss : 0.3399 | Acc : 0.8403
     Batch 090 | Loss : 0.3148 | Acc : 0.8597
     Batch 095 | Loss : 0.2887 | Acc : 0.8689
     Batch 100 | Loss : 0.3668 | Acc : 0.8360
     Batch 105 | Loss : 0.3037 | Acc : 0.8585
     Batch 110 | Loss : 0.2869 | Acc : 0.8689
     Batch 115 | Loss : 0.3149 | Acc : 0.8505
     Batch 120 | Loss : 0.3851 | Acc : 0.8338
     Batch 125 | Loss : 0.3149 | Acc : 0.8532
     Batch 130 | Loss : 0.2952 | Acc : 0.8631
     Batch 135 | Loss : 0.2852 | Acc : 0.8673
     Batch 140 | Loss : 0.2576 | Acc : 0.8844
     Batch 145 | Loss : 0.2994 | Acc : 0.8604
     Batch 150 | Loss : 0.2853 | Acc : 0.8727
     Batch 155 | Loss : 0.2821 | Acc : 0.8706
     Batch 160 | Loss : 0.3013 | Acc : 0.8595
     Batch 165 | Loss : 0.3417 | Acc : 0.8335
     Batch 170 | Loss : 0.3297 | Acc : 0.8462
     Batch 175 | Loss : 0.2846 | Acc : 0.8705
     Batch 180 | Loss : 0.3047 | Acc : 0.8639
     Batch 185 | Loss : 0.3810 | Acc : 0.8270
     Batch 190 | Loss : 0.3703 | Acc : 0.8265
     Batch 195 | Loss : 0.2664 | Acc : 0.8793
     Batch 200 | Loss : 0.3316 | Acc : 0.8444
     Batch 205 | Loss : 0.3206 | Acc : 0.8495
     Batch 210 | Loss : 0.2877 | Acc : 0.8674
     Batch 215 | Loss : 0.2975 | Acc : 0.8634
     Batch 220 | Loss : 0.3576 | Acc : 0.8364
     Batch 225 | Loss : 0.3033 | Acc : 0.8606
     Batch 230 | Loss : 0.3122 | Acc : 0.8546
     Batch 235 | Loss : 0.3203 | Acc : 0.8504
     Batch 240 | Loss : 0.2541 | Acc : 0.8869
     Batch 245 | Loss : 0.2741 | Acc : 0.8737
     Batch 250 | Loss : 0.4452 | Acc : 0.7924
     Batch 255 | Loss : 0.3301 | Acc : 0.8462
     Batch 260 | Loss : 0.3110 | Acc : 0.8563
     Batch 265 | Loss : 0.2845 | Acc : 0.8682
     Batch 270 | Loss : 0.3426 | Acc : 0.8343
Epoch 00039 | Train Loss : 0.3105 | Eval Loss : 0.3287 | Train acc : 0.8571 | Eval Acc : 0.8462 | Eval Log. Respected : 0.9227
     Batch 000 | Loss : 0.3139 | Acc : 0.8539
     Batch 005 | Loss : 0.3041 | Acc : 0.8610
     Batch 010 | Loss : 0.2667 | Acc : 0.8818
     Batch 015 | Loss : 0.3141 | Acc : 0.8532
     Batch 020 | Loss : 0.3045 | Acc : 0.8584
     Batch 025 | Loss : 0.2733 | Acc : 0.8766
     Batch 030 | Loss : 0.2906 | Acc : 0.8637
     Batch 035 | Loss : 0.2968 | Acc : 0.8622
     Batch 040 | Loss : 0.3281 | Acc : 0.8417
     Batch 045 | Loss : 0.3339 | Acc : 0.8426
     Batch 050 | Loss : 0.2740 | Acc : 0.8798
     Batch 055 | Loss : 0.3096 | Acc : 0.8569
     Batch 060 | Loss : 0.3519 | Acc : 0.8352
     Batch 065 | Loss : 0.3170 | Acc : 0.8555
     Batch 070 | Loss : 0.2834 | Acc : 0.8726
     Batch 075 | Loss : 0.2541 | Acc : 0.8880
     Batch 080 | Loss : 0.3453 | Acc : 0.8452
     Batch 085 | Loss : 0.2911 | Acc : 0.8666
     Batch 090 | Loss : 0.3805 | Acc : 0.8330
     Batch 095 | Loss : 0.3359 | Acc : 0.8419
     Batch 100 | Loss : 0.3129 | Acc : 0.8530
     Batch 105 | Loss : 0.2865 | Acc : 0.8676
     Batch 110 | Loss : 0.2976 | Acc : 0.8633
     Batch 115 | Loss : 0.2846 | Acc : 0.8689
     Batch 120 | Loss : 0.3063 | Acc : 0.8569
     Batch 125 | Loss : 0.2965 | Acc : 0.8626
     Batch 130 | Loss : 0.3043 | Acc : 0.8614
     Batch 135 | Loss : 0.3337 | Acc : 0.8410
     Batch 140 | Loss : 0.3125 | Acc : 0.8562
     Batch 145 | Loss : 0.2800 | Acc : 0.8790
     Batch 150 | Loss : 0.3299 | Acc : 0.8497
     Batch 155 | Loss : 0.3201 | Acc : 0.8529
     Batch 160 | Loss : 0.2712 | Acc : 0.8758
     Batch 165 | Loss : 0.2850 | Acc : 0.8680
     Batch 170 | Loss : 0.2396 | Acc : 0.8968
     Batch 175 | Loss : 0.2785 | Acc : 0.8732
     Batch 180 | Loss : 0.3209 | Acc : 0.8556
     Batch 185 | Loss : 0.3119 | Acc : 0.8567
     Batch 190 | Loss : 0.2886 | Acc : 0.8680
     Batch 195 | Loss : 0.3122 | Acc : 0.8522
     Batch 200 | Loss : 0.2869 | Acc : 0.8686
     Batch 205 | Loss : 0.2876 | Acc : 0.8672
     Batch 210 | Loss : 0.2945 | Acc : 0.8654
     Batch 215 | Loss : 0.3009 | Acc : 0.8649
     Batch 220 | Loss : 0.3034 | Acc : 0.8628
     Batch 225 | Loss : 0.3568 | Acc : 0.8360
     Batch 230 | Loss : 0.2827 | Acc : 0.8734
     Batch 235 | Loss : 0.3221 | Acc : 0.8470
     Batch 240 | Loss : 0.3137 | Acc : 0.8553
     Batch 245 | Loss : 0.3374 | Acc : 0.8427
     Batch 250 | Loss : 0.2577 | Acc : 0.8871
     Batch 255 | Loss : 0.3460 | Acc : 0.8360
     Batch 260 | Loss : 0.3483 | Acc : 0.8375
     Batch 265 | Loss : 0.3573 | Acc : 0.8335
     Batch 270 | Loss : 0.3195 | Acc : 0.8556
Epoch 00040 | Train Loss : 0.3108 | Eval Loss : 0.3231 | Train acc : 0.8569 | Eval Acc : 0.8499 | Eval Log. Respected : 0.9313
     Batch 000 | Loss : 0.2656 | Acc : 0.8772
     Batch 005 | Loss : 0.2915 | Acc : 0.8668
     Batch 010 | Loss : 0.3347 | Acc : 0.8388
     Batch 015 | Loss : 0.2927 | Acc : 0.8650
     Batch 020 | Loss : 0.2797 | Acc : 0.8725
     Batch 025 | Loss : 0.2948 | Acc : 0.8624
     Batch 030 | Loss : 0.2864 | Acc : 0.8724
     Batch 035 | Loss : 0.3198 | Acc : 0.8473
     Batch 040 | Loss : 0.2930 | Acc : 0.8665
     Batch 045 | Loss : 0.3034 | Acc : 0.8569
     Batch 050 | Loss : 0.3263 | Acc : 0.8443
     Batch 055 | Loss : 0.3177 | Acc : 0.8526
     Batch 060 | Loss : 0.2870 | Acc : 0.8626
     Batch 065 | Loss : 0.3020 | Acc : 0.8616
     Batch 070 | Loss : 0.3832 | Acc : 0.8191
     Batch 075 | Loss : 0.3039 | Acc : 0.8619
     Batch 080 | Loss : 0.2982 | Acc : 0.8624
     Batch 085 | Loss : 0.2927 | Acc : 0.8700
     Batch 090 | Loss : 0.3030 | Acc : 0.8588
     Batch 095 | Loss : 0.3401 | Acc : 0.8386
     Batch 100 | Loss : 0.2819 | Acc : 0.8744
     Batch 105 | Loss : 0.2983 | Acc : 0.8622
     Batch 110 | Loss : 0.3399 | Acc : 0.8382
     Batch 115 | Loss : 0.3224 | Acc : 0.8519
     Batch 120 | Loss : 0.3073 | Acc : 0.8574
     Batch 125 | Loss : 0.3209 | Acc : 0.8499
     Batch 130 | Loss : 0.3078 | Acc : 0.8555
     Batch 135 | Loss : 0.3095 | Acc : 0.8578
     Batch 140 | Loss : 0.3125 | Acc : 0.8536
     Batch 145 | Loss : 0.3059 | Acc : 0.8583
     Batch 150 | Loss : 0.2852 | Acc : 0.8752
     Batch 155 | Loss : 0.2880 | Acc : 0.8679
     Batch 160 | Loss : 0.3196 | Acc : 0.8499
     Batch 165 | Loss : 0.3152 | Acc : 0.8525
     Batch 170 | Loss : 0.2882 | Acc : 0.8674
     Batch 175 | Loss : 0.3187 | Acc : 0.8513
     Batch 180 | Loss : 0.3170 | Acc : 0.8467
     Batch 185 | Loss : 0.2881 | Acc : 0.8688
     Batch 190 | Loss : 0.3322 | Acc : 0.8457
     Batch 195 | Loss : 0.3284 | Acc : 0.8473
     Batch 200 | Loss : 0.2814 | Acc : 0.8767
     Batch 205 | Loss : 0.2992 | Acc : 0.8633
     Batch 210 | Loss : 0.3177 | Acc : 0.8496
     Batch 215 | Loss : 0.2875 | Acc : 0.8707
     Batch 220 | Loss : 0.3366 | Acc : 0.8463
     Batch 225 | Loss : 0.3069 | Acc : 0.8584
     Batch 230 | Loss : 0.3482 | Acc : 0.8416
     Batch 235 | Loss : 0.3348 | Acc : 0.8419
     Batch 240 | Loss : 0.3218 | Acc : 0.8537
     Batch 245 | Loss : 0.3267 | Acc : 0.8445
     Batch 250 | Loss : 0.3103 | Acc : 0.8575
     Batch 255 | Loss : 0.3003 | Acc : 0.8607
     Batch 260 | Loss : 0.3008 | Acc : 0.8614
     Batch 265 | Loss : 0.3529 | Acc : 0.8461
     Batch 270 | Loss : 0.3059 | Acc : 0.8603
Epoch 00041 | Train Loss : 0.3101 | Eval Loss : 0.3241 | Train acc : 0.8571 | Eval Acc : 0.8487 | Eval Log. Respected : 0.9265
     Batch 000 | Loss : 0.2568 | Acc : 0.8850
     Batch 005 | Loss : 0.3387 | Acc : 0.8359
     Batch 010 | Loss : 0.2928 | Acc : 0.8659
     Batch 015 | Loss : 0.3575 | Acc : 0.8353
     Batch 020 | Loss : 0.4009 | Acc : 0.8098
     Batch 025 | Loss : 0.3459 | Acc : 0.8363
     Batch 030 | Loss : 0.3081 | Acc : 0.8561
     Batch 035 | Loss : 0.3094 | Acc : 0.8541
     Batch 040 | Loss : 0.3327 | Acc : 0.8457
     Batch 045 | Loss : 0.3292 | Acc : 0.8465
     Batch 050 | Loss : 0.2902 | Acc : 0.8729
     Batch 055 | Loss : 0.4036 | Acc : 0.8178
     Batch 060 | Loss : 0.3004 | Acc : 0.8573
     Batch 065 | Loss : 0.3224 | Acc : 0.8487
     Batch 070 | Loss : 0.3394 | Acc : 0.8441
     Batch 075 | Loss : 0.3008 | Acc : 0.8607
     Batch 080 | Loss : 0.3288 | Acc : 0.8473
     Batch 085 | Loss : 0.3397 | Acc : 0.8421
     Batch 090 | Loss : 0.3357 | Acc : 0.8472
     Batch 095 | Loss : 0.2728 | Acc : 0.8730
     Batch 100 | Loss : 0.3283 | Acc : 0.8457
     Batch 105 | Loss : 0.3630 | Acc : 0.8233
     Batch 110 | Loss : 0.3132 | Acc : 0.8520
     Batch 115 | Loss : 0.2811 | Acc : 0.8699
     Batch 120 | Loss : 0.3053 | Acc : 0.8602
     Batch 125 | Loss : 0.3058 | Acc : 0.8607
     Batch 130 | Loss : 0.3317 | Acc : 0.8401
     Batch 135 | Loss : 0.2768 | Acc : 0.8744
     Batch 140 | Loss : 0.2897 | Acc : 0.8633
     Batch 145 | Loss : 0.3351 | Acc : 0.8403
     Batch 150 | Loss : 0.2613 | Acc : 0.8833
     Batch 155 | Loss : 0.3126 | Acc : 0.8550
     Batch 160 | Loss : 0.3506 | Acc : 0.8284
     Batch 165 | Loss : 0.2905 | Acc : 0.8700
     Batch 170 | Loss : 0.2859 | Acc : 0.8689
     Batch 175 | Loss : 0.3159 | Acc : 0.8528
     Batch 180 | Loss : 0.2298 | Acc : 0.9035
     Batch 185 | Loss : 0.3559 | Acc : 0.8329
     Batch 190 | Loss : 0.2980 | Acc : 0.8656
     Batch 195 | Loss : 0.2993 | Acc : 0.8595
     Batch 200 | Loss : 0.2718 | Acc : 0.8784
     Batch 205 | Loss : 0.4121 | Acc : 0.8111
     Batch 210 | Loss : 0.3022 | Acc : 0.8612
     Batch 215 | Loss : 0.2760 | Acc : 0.8775
     Batch 220 | Loss : 0.4623 | Acc : 0.7869
     Batch 225 | Loss : 0.3161 | Acc : 0.8564
     Batch 230 | Loss : 0.2940 | Acc : 0.8659
     Batch 235 | Loss : 0.3262 | Acc : 0.8478
     Batch 240 | Loss : 0.3063 | Acc : 0.8595
     Batch 245 | Loss : 0.3385 | Acc : 0.8396
     Batch 250 | Loss : 0.3121 | Acc : 0.8553
     Batch 255 | Loss : 0.2500 | Acc : 0.8893
     Batch 260 | Loss : 0.3593 | Acc : 0.8355
     Batch 265 | Loss : 0.2810 | Acc : 0.8725
     Batch 270 | Loss : 0.3483 | Acc : 0.8380
Epoch 00042 | Train Loss : 0.3107 | Eval Loss : 0.3136 | Train acc : 0.8569 | Eval Acc : 0.8544 | Eval Log. Respected : 0.9387
     Batch 000 | Loss : 0.3460 | Acc : 0.8406
     Batch 005 | Loss : 0.2719 | Acc : 0.8772
     Batch 010 | Loss : 0.3525 | Acc : 0.8376
     Batch 015 | Loss : 0.2845 | Acc : 0.8708
     Batch 020 | Loss : 0.2796 | Acc : 0.8781
     Batch 025 | Loss : 0.2931 | Acc : 0.8684
     Batch 030 | Loss : 0.3522 | Acc : 0.8377
     Batch 035 | Loss : 0.2911 | Acc : 0.8709
     Batch 040 | Loss : 0.3183 | Acc : 0.8485
     Batch 045 | Loss : 0.2834 | Acc : 0.8674
     Batch 050 | Loss : 0.3257 | Acc : 0.8465
     Batch 055 | Loss : 0.2866 | Acc : 0.8694
     Batch 060 | Loss : 0.3021 | Acc : 0.8621
     Batch 065 | Loss : 0.2743 | Acc : 0.8754
     Batch 070 | Loss : 0.2718 | Acc : 0.8788
     Batch 075 | Loss : 0.2797 | Acc : 0.8715
     Batch 080 | Loss : 0.3317 | Acc : 0.8492
     Batch 085 | Loss : 0.3163 | Acc : 0.8529
     Batch 090 | Loss : 0.2407 | Acc : 0.8957
     Batch 095 | Loss : 0.2667 | Acc : 0.8799
     Batch 100 | Loss : 0.3511 | Acc : 0.8453
     Batch 105 | Loss : 0.3092 | Acc : 0.8603
     Batch 110 | Loss : 0.3087 | Acc : 0.8595
     Batch 115 | Loss : 0.3553 | Acc : 0.8348
     Batch 120 | Loss : 0.3050 | Acc : 0.8609
     Batch 125 | Loss : 0.3209 | Acc : 0.8480
     Batch 130 | Loss : 0.3879 | Acc : 0.8218
     Batch 135 | Loss : 0.3103 | Acc : 0.8582
     Batch 140 | Loss : 0.2938 | Acc : 0.8669
     Batch 145 | Loss : 0.2769 | Acc : 0.8748
     Batch 150 | Loss : 0.2910 | Acc : 0.8660
     Batch 155 | Loss : 0.3542 | Acc : 0.8448
     Batch 160 | Loss : 0.2774 | Acc : 0.8772
     Batch 165 | Loss : 0.3082 | Acc : 0.8570
     Batch 170 | Loss : 0.3127 | Acc : 0.8522
     Batch 175 | Loss : 0.2971 | Acc : 0.8653
     Batch 180 | Loss : 0.2847 | Acc : 0.8722
     Batch 185 | Loss : 0.3122 | Acc : 0.8579
     Batch 190 | Loss : 0.3955 | Acc : 0.8159
     Batch 195 | Loss : 0.3168 | Acc : 0.8542
     Batch 200 | Loss : 0.3380 | Acc : 0.8426
     Batch 205 | Loss : 0.4323 | Acc : 0.7983
     Batch 210 | Loss : 0.2740 | Acc : 0.8814
     Batch 215 | Loss : 0.2696 | Acc : 0.8795
     Batch 220 | Loss : 0.3046 | Acc : 0.8609
     Batch 225 | Loss : 0.2566 | Acc : 0.8884
     Batch 230 | Loss : 0.3537 | Acc : 0.8335
     Batch 235 | Loss : 0.3387 | Acc : 0.8414
     Batch 240 | Loss : 0.3064 | Acc : 0.8564
     Batch 245 | Loss : 0.2674 | Acc : 0.8761
     Batch 250 | Loss : 0.3075 | Acc : 0.8570
     Batch 255 | Loss : 0.3319 | Acc : 0.8404
     Batch 260 | Loss : 0.2944 | Acc : 0.8681
     Batch 265 | Loss : 0.3073 | Acc : 0.8562
     Batch 270 | Loss : 0.3646 | Acc : 0.8337
Epoch 00043 | Train Loss : 0.3101 | Eval Loss : 0.3159 | Train acc : 0.8572 | Eval Acc : 0.8529 | Eval Log. Respected : 0.9496
     Batch 000 | Loss : 0.2785 | Acc : 0.8708
     Batch 005 | Loss : 0.3784 | Acc : 0.8271
     Batch 010 | Loss : 0.2810 | Acc : 0.8728
     Batch 015 | Loss : 0.3099 | Acc : 0.8585
     Batch 020 | Loss : 0.2853 | Acc : 0.8671
     Batch 025 | Loss : 0.3411 | Acc : 0.8377
     Batch 030 | Loss : 0.3392 | Acc : 0.8380
     Batch 035 | Loss : 0.3323 | Acc : 0.8454
     Batch 040 | Loss : 0.3695 | Acc : 0.8291
     Batch 045 | Loss : 0.3018 | Acc : 0.8601
     Batch 050 | Loss : 0.2629 | Acc : 0.8798
     Batch 055 | Loss : 0.3648 | Acc : 0.8322
     Batch 060 | Loss : 0.3037 | Acc : 0.8597
     Batch 065 | Loss : 0.3202 | Acc : 0.8524
     Batch 070 | Loss : 0.2672 | Acc : 0.8834
     Batch 075 | Loss : 0.2909 | Acc : 0.8691
     Batch 080 | Loss : 0.2900 | Acc : 0.8667
     Batch 085 | Loss : 0.2802 | Acc : 0.8731
     Batch 090 | Loss : 0.2850 | Acc : 0.8683
     Batch 095 | Loss : 0.2917 | Acc : 0.8696
     Batch 100 | Loss : 0.3123 | Acc : 0.8542
     Batch 105 | Loss : 0.2757 | Acc : 0.8744
     Batch 110 | Loss : 0.3023 | Acc : 0.8629
     Batch 115 | Loss : 0.3315 | Acc : 0.8473
     Batch 120 | Loss : 0.3230 | Acc : 0.8485
     Batch 125 | Loss : 0.3108 | Acc : 0.8533
     Batch 130 | Loss : 0.2869 | Acc : 0.8673
     Batch 135 | Loss : 0.2468 | Acc : 0.8907
     Batch 140 | Loss : 0.2908 | Acc : 0.8659
     Batch 145 | Loss : 0.3350 | Acc : 0.8435
     Batch 150 | Loss : 0.3016 | Acc : 0.8612
     Batch 155 | Loss : 0.3260 | Acc : 0.8460
     Batch 160 | Loss : 0.3077 | Acc : 0.8578
     Batch 165 | Loss : 0.2958 | Acc : 0.8653
     Batch 170 | Loss : 0.2983 | Acc : 0.8652
     Batch 175 | Loss : 0.3072 | Acc : 0.8592
     Batch 180 | Loss : 0.2957 | Acc : 0.8677
     Batch 185 | Loss : 0.3026 | Acc : 0.8571
     Batch 190 | Loss : 0.2919 | Acc : 0.8632
     Batch 195 | Loss : 0.3353 | Acc : 0.8443
     Batch 200 | Loss : 0.2658 | Acc : 0.8852
     Batch 205 | Loss : 0.3396 | Acc : 0.8382
     Batch 210 | Loss : 0.2779 | Acc : 0.8705
     Batch 215 | Loss : 0.3181 | Acc : 0.8510
     Batch 220 | Loss : 0.3005 | Acc : 0.8648
     Batch 225 | Loss : 0.2946 | Acc : 0.8644
     Batch 230 | Loss : 0.3182 | Acc : 0.8477
     Batch 235 | Loss : 0.3021 | Acc : 0.8604
     Batch 240 | Loss : 0.2875 | Acc : 0.8693
     Batch 245 | Loss : 0.3000 | Acc : 0.8607
     Batch 250 | Loss : 0.2416 | Acc : 0.8925
     Batch 255 | Loss : 0.2792 | Acc : 0.8709
     Batch 260 | Loss : 0.2525 | Acc : 0.8849
     Batch 265 | Loss : 0.3213 | Acc : 0.8503
     Batch 270 | Loss : 0.2976 | Acc : 0.8630
Epoch 00044 | Train Loss : 0.3089 | Eval Loss : 0.3151 | Train acc : 0.8577 | Eval Acc : 0.8533 | Eval Log. Respected : 0.9384
     Batch 000 | Loss : 0.2732 | Acc : 0.8734
     Batch 005 | Loss : 0.3110 | Acc : 0.8556
     Batch 010 | Loss : 0.2830 | Acc : 0.8701
     Batch 015 | Loss : 0.3155 | Acc : 0.8548
     Batch 020 | Loss : 0.2699 | Acc : 0.8806
     Batch 025 | Loss : 0.3074 | Acc : 0.8540
     Batch 030 | Loss : 0.2837 | Acc : 0.8700
     Batch 035 | Loss : 0.3081 | Acc : 0.8583
     Batch 040 | Loss : 0.2918 | Acc : 0.8698
     Batch 045 | Loss : 0.2750 | Acc : 0.8742
     Batch 050 | Loss : 0.3345 | Acc : 0.8434
     Batch 055 | Loss : 0.2947 | Acc : 0.8638
     Batch 060 | Loss : 0.3225 | Acc : 0.8471
     Batch 065 | Loss : 0.4007 | Acc : 0.8138
     Batch 070 | Loss : 0.3735 | Acc : 0.8215
     Batch 075 | Loss : 0.3084 | Acc : 0.8599
     Batch 080 | Loss : 0.3344 | Acc : 0.8439
     Batch 085 | Loss : 0.3509 | Acc : 0.8347
     Batch 090 | Loss : 0.2996 | Acc : 0.8591
     Batch 095 | Loss : 0.3469 | Acc : 0.8381
