cuda is available
USING : cuda
Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.7032 | Acc : 0.4861
     Batch 040 | Loss : 0.3553 | Acc : 0.8292
     Batch 045 | Loss : 0.3562 | Acc : 0.8394
     Batch 050 | Loss : 0.2541 | Acc : 0.8877
     Batch 055 | Loss : 0.2947 | Acc : 0.8647
     Batch 060 | Loss : 0.2569 | Acc : 0.8827
     Batch 065 | Loss : 0.3459 | Acc : 0.8427
     Batch 070 | Loss : 0.3252 | Acc : 0.8474
     Batch 075 | Loss : 0.3121 | Acc : 0.8567
     Batch 080 | Loss : 0.2619 | Acc : 0.8836
     Batch 085 | Loss : 0.2879 | Acc : 0.8687
     Batch 090 | Loss : 0.2594 | Acc : 0.8816
     Batch 095 | Loss : 0.4082 | Acc : 0.8159
     Batch 100 | Loss : 0.2751 | Acc : 0.8755
     Batch 105 | Loss : 0.3107 | Acc : 0.8619
     Batch 110 | Loss : 0.3486 | Acc : 0.8333
     Batch 115 | Loss : 0.2852 | Acc : 0.8716
     Batch 120 | Loss : 0.2795 | Acc : 0.8710
     Batch 125 | Loss : 0.3282 | Acc : 0.8498
     Batch 130 | Loss : 0.2936 | Acc : 0.8676
     Batch 135 | Loss : 0.2764 | Acc : 0.8710
     Batch 140 | Loss : 0.2558 | Acc : 0.8844
     Batch 145 | Loss : 0.3716 | Acc : 0.8231
     Batch 150 | Loss : 0.3053 | Acc : 0.8590
Epoch 00089 | Train Loss : 0.3023 | Eval Loss : 0.3186 | Train acc : 0.8607 | Eval Acc : 0.8520 | Eval Log. Respected : 0.9315
     Batch 000 | Loss : 0.2968 | Acc : 0.8613
     Batch 005 | Loss : 0.2584 | Acc : 0.8836
     Batch 010 | Loss : 0.3163 | Acc : 0.8543
     Batch 015 | Loss : 0.2944 | Acc : 0.8629
     Batch 020 | Loss : 0.3170 | Acc : 0.8499
     Batch 025 | Loss : 0.2717 | Acc : 0.8772
     Batch 030 | Loss : 0.3491 | Acc : 0.8402
     Batch 035 | Loss : 0.2719 | Acc : 0.8760
     Batch 040 | Loss : 0.3304 | Acc : 0.8459
     Batch 045 | Loss : 0.3258 | Acc : 0.8457
     Batch 050 | Loss : 0.3024 | Acc : 0.8574
     Batch 055 | Loss : 0.2988 | Acc : 0.8602
     Batch 060 | Loss : 0.3451 | Acc : 0.8345
     Batch 065 | Loss : 0.2584 | Acc : 0.8825
     Batch 070 | Loss : 0.2690 | Acc : 0.8763
     Batch 075 | Loss : 0.3228 | Acc : 0.8530
     Batch 080 | Loss : 0.3406 | Acc : 0.8396
     Batch 085 | Loss : 0.3108 | Acc : 0.8585
     Batch 090 | Loss : 0.2970 | Acc : 0.8621
     Batch 095 | Loss : 0.3045 | Acc : 0.8576
     Batch 100 | Loss : 0.3163 | Acc : 0.8543
     Batch 105 | Loss : 0.3194 | Acc : 0.8536
     Batch 110 | Loss : 0.3149 | Acc : 0.8557
     Batch 115 | Loss : 0.2953 | Acc : 0.8631
     Batch 120 | Loss : 0.2801 | Acc : 0.8736
     Batch 125 | Loss : 0.3215 | Acc : 0.8515
     Batch 130 | Loss : 0.2930 | Acc : 0.8610
     Batch 135 | Loss : 0.3092 | Acc : 0.8593
     Batch 140 | Loss : 0.3026 | Acc : 0.8570
     Batch 145 | Loss : 0.3392 | Acc : 0.8444
     Batch 150 | Loss : 0.3155 | Acc : 0.8619
Epoch 00090 | Train Loss : 0.3028 | Eval Loss : 0.3169 | Train acc : 0.8606 | Eval Acc : 0.8523 | Eval Log. Respected : 0.9382
     Batch 000 | Loss : 0.2667 | Acc : 0.8785
     Batch 005 | Loss : 0.3757 | Acc : 0.8270
     Batch 010 | Loss : 0.2941 | Acc : 0.8655
     Batch 015 | Loss : 0.2990 | Acc : 0.8639
     Batch 020 | Loss : 0.3150 | Acc : 0.8539
     Batch 025 | Loss : 0.3143 | Acc : 0.8524
     Batch 030 | Loss : 0.2788 | Acc : 0.8788
     Batch 035 | Loss : 0.2985 | Acc : 0.8634
     Batch 040 | Loss : 0.2477 | Acc : 0.8881
     Batch 045 | Loss : 0.2754 | Acc : 0.8785
     Batch 050 | Loss : 0.2726 | Acc : 0.8797
     Batch 055 | Loss : 0.2792 | Acc : 0.8753
     Batch 060 | Loss : 0.2948 | Acc : 0.8626
     Batch 065 | Loss : 0.3077 | Acc : 0.8583
     Batch 070 | Loss : 0.2896 | Acc : 0.8697
     Batch 075 | Loss : 0.2854 | Acc : 0.8685
     Batch 080 | Loss : 0.3494 | Acc : 0.8329
     Batch 085 | Loss : 0.3442 | Acc : 0.8411
     Batch 090 | Loss : 0.3099 | Acc : 0.8541
     Batch 095 | Loss : 0.3231 | Acc : 0.8482
     Batch 100 | Loss : 0.3497 | Acc : 0.8359
     Batch 105 | Loss : 0.3153 | Acc : 0.8548
     Batch 110 | Loss : 0.2928 | Acc : 0.8649
     Batch 115 | Loss : 0.2980 | Acc : 0.8608
     Batch 120 | Loss : 0.2500 | Acc : 0.8881
     Batch 125 | Loss : 0.3206 | Acc : 0.8485
     Batch 130 | Loss : 0.2606 | Acc : 0.8838
     Batch 135 | Loss : 0.3801 | Acc : 0.8258
     Batch 140 | Loss : 0.3068 | Acc : 0.8582
     Batch 145 | Loss : 0.2804 | Acc : 0.8719
     Batch 150 | Loss : 0.3235 | Acc : 0.8464
Epoch 00091 | Train Loss : 0.3037 | Eval Loss : 0.3156 | Train acc : 0.8606 | Eval Acc : 0.8528 | Eval Log. Respected : 0.9342
     Batch 000 | Loss : 0.2669 | Acc : 0.8802
     Batch 005 | Loss : 0.3654 | Acc : 0.8250
     Batch 010 | Loss : 0.3177 | Acc : 0.8534
     Batch 015 | Loss : 0.3528 | Acc : 0.8346
     Batch 020 | Loss : 0.3003 | Acc : 0.8633
     Batch 025 | Loss : 0.3489 | Acc : 0.8371
     Batch 030 | Loss : 0.2588 | Acc : 0.8804
     Batch 035 | Loss : 0.2508 | Acc : 0.8876
     Batch 040 | Loss : 0.3068 | Acc : 0.8558
     Batch 045 | Loss : 0.2990 | Acc : 0.8628
     Batch 050 | Loss : 0.2899 | Acc : 0.8714
     Batch 055 | Loss : 0.2982 | Acc : 0.8622
     Batch 060 | Loss : 0.2458 | Acc : 0.8922
     Batch 065 | Loss : 0.2526 | Acc : 0.8851
     Batch 070 | Loss : 0.2718 | Acc : 0.8777
     Batch 075 | Loss : 0.3291 | Acc : 0.8468
     Batch 080 | Loss : 0.3122 | Acc : 0.8551
     Batch 085 | Loss : 0.2848 | Acc : 0.8676
     Batch 090 | Loss : 0.3352 | Acc : 0.8437
     Batch 095 | Loss : 0.2984 | Acc : 0.8596
     Batch 100 | Loss : 0.2730 | Acc : 0.8747
     Batch 105 | Loss : 0.3166 | Acc : 0.8543
     Batch 110 | Loss : 0.2801 | Acc : 0.8689
     Batch 115 | Loss : 0.2731 | Acc : 0.8767
     Batch 120 | Loss : 0.3407 | Acc : 0.8407
     Batch 125 | Loss : 0.2814 | Acc : 0.8725
     Batch 130 | Loss : 0.3542 | Acc : 0.8344
     Batch 135 | Loss : 0.3350 | Acc : 0.8463
     Batch 140 | Loss : 0.3397 | Acc : 0.8342
     Batch 145 | Loss : 0.3079 | Acc : 0.8554
     Batch 150 | Loss : 0.2685 | Acc : 0.8792
Epoch 00092 | Train Loss : 0.3024 | Eval Loss : 0.3204 | Train acc : 0.8608 | Eval Acc : 0.8527 | Eval Log. Respected : 0.9371
     Batch 000 | Loss : 0.2921 | Acc : 0.8648
     Batch 005 | Loss : 0.3159 | Acc : 0.8540
     Batch 010 | Loss : 0.3044 | Acc : 0.8592
     Batch 015 | Loss : 0.3947 | Acc : 0.8190
     Batch 020 | Loss : 0.3497 | Acc : 0.8294
     Batch 025 | Loss : 0.2888 | Acc : 0.8670
     Batch 030 | Loss : 0.2705 | Acc : 0.8775
     Batch 035 | Loss : 0.2602 | Acc : 0.8811
     Batch 040 | Loss : 0.3365 | Acc : 0.8411
     Batch 045 | Loss : 0.3059 | Acc : 0.8566
     Batch 050 | Loss : 0.3334 | Acc : 0.8521
     Batch 055 | Loss : 0.2446 | Acc : 0.8896
     Batch 060 | Loss : 0.2940 | Acc : 0.8686
     Batch 065 | Loss : 0.3108 | Acc : 0.8530
     Batch 070 | Loss : 0.3149 | Acc : 0.8548
     Batch 075 | Loss : 0.3144 | Acc : 0.8550
     Batch 080 | Loss : 0.2433 | Acc : 0.8946
     Batch 085 | Loss : 0.2812 | Acc : 0.8698
     Batch 090 | Loss : 0.2949 | Acc : 0.8578
     Batch 095 | Loss : 0.2899 | Acc : 0.8631
     Batch 100 | Loss : 0.2673 | Acc : 0.8781
     Batch 105 | Loss : 0.2826 | Acc : 0.8684
     Batch 110 | Loss : 0.2595 | Acc : 0.8814
     Batch 115 | Loss : 0.3787 | Acc : 0.8230
     Batch 120 | Loss : 0.3786 | Acc : 0.8172
     Batch 125 | Loss : 0.2805 | Acc : 0.8751
     Batch 130 | Loss : 0.2946 | Acc : 0.8649
     Batch 135 | Loss : 0.3119 | Acc : 0.8553
     Batch 140 | Loss : 0.3087 | Acc : 0.8578
     Batch 145 | Loss : 0.3292 | Acc : 0.8462
     Batch 150 | Loss : 0.2945 | Acc : 0.8636
Epoch 00093 | Train Loss : 0.3024 | Eval Loss : 0.3194 | Train acc : 0.8605 | Eval Acc : 0.8540 | Eval Log. Respected : 0.9288
     Batch 000 | Loss : 0.3004 | Acc : 0.8611
     Batch 005 | Loss : 0.2990 | Acc : 0.8628
     Batch 010 | Loss : 0.3404 | Acc : 0.8446
     Batch 015 | Loss : 0.3191 | Acc : 0.8541
     Batch 020 | Loss : 0.2986 | Acc : 0.8600
     Batch 025 | Loss : 0.3157 | Acc : 0.8566
     Batch 030 | Loss : 0.3220 | Acc : 0.8497
     Batch 035 | Loss : 0.2574 | Acc : 0.8828
     Batch 040 | Loss : 0.2862 | Acc : 0.8670
     Batch 045 | Loss : 0.2857 | Acc : 0.8672
     Batch 050 | Loss : 0.3572 | Acc : 0.8282
     Batch 055 | Loss : 0.2846 | Acc : 0.8693
     Batch 060 | Loss : 0.2853 | Acc : 0.8700
     Batch 065 | Loss : 0.2846 | Acc : 0.8689
     Batch 070 | Loss : 0.2482 | Acc : 0.8882
     Batch 075 | Loss : 0.2694 | Acc : 0.8781
     Batch 080 | Loss : 0.3433 | Acc : 0.8432
     Batch 085 | Loss : 0.3098 | Acc : 0.8548
     Batch 090 | Loss : 0.2911 | Acc : 0.8680
     Batch 095 | Loss : 0.2856 | Acc : 0.8661
     Batch 100 | Loss : 0.2959 | Acc : 0.8631
     Batch 105 | Loss : 0.2906 | Acc : 0.8666
     Batch 110 | Loss : 0.2763 | Acc : 0.8746
     Batch 115 | Loss : 0.3313 | Acc : 0.8442
     Batch 120 | Loss : 0.2840 | Acc : 0.8707
     Batch 125 | Loss : 0.2795 | Acc : 0.8710
     Batch 130 | Loss : 0.2893 | Acc : 0.8703
     Batch 135 | Loss : 0.2825 | Acc : 0.8727
     Batch 140 | Loss : 0.3544 | Acc : 0.8321
     Batch 145 | Loss : 0.3294 | Acc : 0.8461
     Batch 150 | Loss : 0.3546 | Acc : 0.8304
Epoch 00094 | Train Loss : 0.3010 | Eval Loss : 0.3180 | Train acc : 0.8614 | Eval Acc : 0.8517 | Eval Log. Respected : 0.9275
     Batch 000 | Loss : 0.2907 | Acc : 0.8673
     Batch 005 | Loss : 0.2951 | Acc : 0.8673
     Batch 010 | Loss : 0.2979 | Acc : 0.8620
     Batch 015 | Loss : 0.3189 | Acc : 0.8487
     Batch 020 | Loss : 0.3478 | Acc : 0.8353
     Batch 025 | Loss : 0.3161 | Acc : 0.8516
     Batch 030 | Loss : 0.3059 | Acc : 0.8589
     Batch 035 | Loss : 0.3051 | Acc : 0.8630
     Batch 040 | Loss : 0.2719 | Acc : 0.8761
     Batch 045 | Loss : 0.2814 | Acc : 0.8714
     Batch 050 | Loss : 0.3187 | Acc : 0.8521
     Batch 055 | Loss : 0.3114 | Acc : 0.8548
     Batch 060 | Loss : 0.3020 | Acc : 0.8583
     Batch 065 | Loss : 0.2993 | Acc : 0.8606
     Batch 070 | Loss : 0.3093 | Acc : 0.8546
     Batch 075 | Loss : 0.2901 | Acc : 0.8671
     Batch 080 | Loss : 0.3360 | Acc : 0.8436
     Batch 085 | Loss : 0.2972 | Acc : 0.8630
     Batch 090 | Loss : 0.2968 | Acc : 0.8644
     Batch 095 | Loss : 0.3305 | Acc : 0.8489
     Batch 100 | Loss : 0.3238 | Acc : 0.8508
     Batch 105 | Loss : 0.2933 | Acc : 0.8660
     Batch 110 | Loss : 0.2889 | Acc : 0.8682
     Batch 115 | Loss : 0.3100 | Acc : 0.8611
     Batch 120 | Loss : 0.2691 | Acc : 0.8825
     Batch 125 | Loss : 0.3143 | Acc : 0.8549
     Batch 130 | Loss : 0.2797 | Acc : 0.8748
     Batch 135 | Loss : 0.2961 | Acc : 0.8662
     Batch 140 | Loss : 0.2570 | Acc : 0.8871
     Batch 145 | Loss : 0.2753 | Acc : 0.8785
     Batch 150 | Loss : 0.3258 | Acc : 0.8453
Epoch 00095 | Train Loss : 0.3020 | Eval Loss : 0.3144 | Train acc : 0.8609 | Eval Acc : 0.8533 | Eval Log. Respected : 0.9313
     Batch 000 | Loss : 0.2941 | Acc : 0.8624
     Batch 005 | Loss : 0.3566 | Acc : 0.8339
     Batch 010 | Loss : 0.2655 | Acc : 0.8804
     Batch 015 | Loss : 0.3069 | Acc : 0.8589
     Batch 020 | Loss : 0.3293 | Acc : 0.8452
     Batch 025 | Loss : 0.2921 | Acc : 0.8684
     Batch 030 | Loss : 0.3474 | Acc : 0.8364
     Batch 035 | Loss : 0.2663 | Acc : 0.8766
     Batch 040 | Loss : 0.2879 | Acc : 0.8717
     Batch 045 | Loss : 0.3252 | Acc : 0.8463
     Batch 050 | Loss : 0.3097 | Acc : 0.8570
     Batch 055 | Loss : 0.2588 | Acc : 0.8834
     Batch 060 | Loss : 0.3187 | Acc : 0.8525
     Batch 065 | Loss : 0.3382 | Acc : 0.8402
     Batch 070 | Loss : 0.2955 | Acc : 0.8663
     Batch 075 | Loss : 0.2924 | Acc : 0.8718
     Batch 080 | Loss : 0.3279 | Acc : 0.8444
     Batch 085 | Loss : 0.3430 | Acc : 0.8403
     Batch 090 | Loss : 0.3269 | Acc : 0.8459
     Batch 095 | Loss : 0.2829 | Acc : 0.8715
     Batch 100 | Loss : 0.3295 | Acc : 0.8471
     Batch 105 | Loss : 0.3216 | Acc : 0.8521
     Batch 110 | Loss : 0.2950 | Acc : 0.8604
     Batch 115 | Loss : 0.3211 | Acc : 0.8506
     Batch 120 | Loss : 0.2409 | Acc : 0.8913
     Batch 125 | Loss : 0.3071 | Acc : 0.8569
     Batch 130 | Loss : 0.3283 | Acc : 0.8503
     Batch 135 | Loss : 0.3417 | Acc : 0.8431
     Batch 140 | Loss : 0.3164 | Acc : 0.8504
     Batch 145 | Loss : 0.3154 | Acc : 0.8526
     Batch 150 | Loss : 0.3119 | Acc : 0.8516
Epoch 00096 | Train Loss : 0.3009 | Eval Loss : 0.3140 | Train acc : 0.8614 | Eval Acc : 0.8539 | Eval Log. Respected : 0.9287
     Batch 000 | Loss : 0.2719 | Acc : 0.8811
     Batch 005 | Loss : 0.2663 | Acc : 0.8804
     Batch 010 | Loss : 0.3466 | Acc : 0.8358
     Batch 015 | Loss : 0.2763 | Acc : 0.8757
     Batch 020 | Loss : 0.3048 | Acc : 0.8589
     Batch 025 | Loss : 0.3029 | Acc : 0.8572
     Batch 030 | Loss : 0.3253 | Acc : 0.8465
     Batch 035 | Loss : 0.2977 | Acc : 0.8623
     Batch 040 | Loss : 0.2624 | Acc : 0.8838
     Batch 045 | Loss : 0.3496 | Acc : 0.8413
     Batch 050 | Loss : 0.2995 | Acc : 0.8590
     Batch 055 | Loss : 0.3115 | Acc : 0.8582
     Batch 060 | Loss : 0.3154 | Acc : 0.8518
     Batch 065 | Loss : 0.2725 | Acc : 0.8790
     Batch 070 | Loss : 0.3488 | Acc : 0.8354
     Batch 075 | Loss : 0.3066 | Acc : 0.8638
     Batch 080 | Loss : 0.2734 | Acc : 0.8739
     Batch 085 | Loss : 0.3349 | Acc : 0.8479
     Batch 090 | Loss : 0.2813 | Acc : 0.8716
     Batch 095 | Loss : 0.2800 | Acc : 0.8733
     Batch 100 | Loss : 0.2753 | Acc : 0.8769
     Batch 105 | Loss : 0.3239 | Acc : 0.8495
     Batch 110 | Loss : 0.2974 | Acc : 0.8622
     Batch 115 | Loss : 0.2791 | Acc : 0.8709
     Batch 120 | Loss : 0.2859 | Acc : 0.8699
     Batch 125 | Loss : 0.2716 | Acc : 0.8795
     Batch 130 | Loss : 0.3358 | Acc : 0.8379
     Batch 135 | Loss : 0.2852 | Acc : 0.8697
     Batch 140 | Loss : 0.3180 | Acc : 0.8508
     Batch 145 | Loss : 0.2682 | Acc : 0.8777
     Batch 150 | Loss : 0.3183 | Acc : 0.8534
Epoch 00097 | Train Loss : 0.3023 | Eval Loss : 0.3160 | Train acc : 0.8610 | Eval Acc : 0.8531 | Eval Log. Respected : 0.9306
     Batch 000 | Loss : 0.2874 | Acc : 0.8700
     Batch 005 | Loss : 0.3224 | Acc : 0.8469
     Batch 010 | Loss : 0.3193 | Acc : 0.8516
     Batch 015 | Loss : 0.2572 | Acc : 0.8822
     Batch 020 | Loss : 0.3070 | Acc : 0.8584
     Batch 025 | Loss : 0.2852 | Acc : 0.8694
     Batch 030 | Loss : 0.3136 | Acc : 0.8540
     Batch 035 | Loss : 0.2732 | Acc : 0.8794
     Batch 040 | Loss : 0.3242 | Acc : 0.8501
     Batch 045 | Loss : 0.2693 | Acc : 0.8795
     Batch 050 | Loss : 0.2849 | Acc : 0.8688
     Batch 055 | Loss : 0.2941 | Acc : 0.8636
     Batch 060 | Loss : 0.3067 | Acc : 0.8581
     Batch 065 | Loss : 0.3042 | Acc : 0.8559
     Batch 070 | Loss : 0.2729 | Acc : 0.8772
     Batch 075 | Loss : 0.2554 | Acc : 0.8859
     Batch 080 | Loss : 0.2928 | Acc : 0.8636
     Batch 085 | Loss : 0.2919 | Acc : 0.8641
     Batch 090 | Loss : 0.2919 | Acc : 0.8678
     Batch 095 | Loss : 0.3617 | Acc : 0.8319
     Batch 100 | Loss : 0.2990 | Acc : 0.8608
     Batch 105 | Loss : 0.3346 | Acc : 0.8417
     Batch 110 | Loss : 0.2576 | Acc : 0.8823
     Batch 115 | Loss : 0.3536 | Acc : 0.8311
     Batch 120 | Loss : 0.3147 | Acc : 0.8498
     Batch 125 | Loss : 0.2613 | Acc : 0.8835
     Batch 130 | Loss : 0.2439 | Acc : 0.8904
     Batch 135 | Loss : 0.3133 | Acc : 0.8549
     Batch 140 | Loss : 0.2972 | Acc : 0.8602
     Batch 145 | Loss : 0.3466 | Acc : 0.8428
     Batch 150 | Loss : 0.2992 | Acc : 0.8614
Epoch 00098 | Train Loss : 0.2999 | Eval Loss : 0.3168 | Train acc : 0.8619 | Eval Acc : 0.8530 | Eval Log. Respected : 0.9400
     Batch 000 | Loss : 0.3012 | Acc : 0.8574
     Batch 005 | Loss : 0.2581 | Acc : 0.8835
     Batch 010 | Loss : 0.3064 | Acc : 0.8577
     Batch 015 | Loss : 0.3249 | Acc : 0.8477
     Batch 020 | Loss : 0.3246 | Acc : 0.8484
     Batch 025 | Loss : 0.3120 | Acc : 0.8550
     Batch 030 | Loss : 0.2453 | Acc : 0.8867
     Batch 035 | Loss : 0.2869 | Acc : 0.8676
     Batch 040 | Loss : 0.2640 | Acc : 0.8835
     Batch 045 | Loss : 0.3030 | Acc : 0.8593
     Batch 050 | Loss : 0.3302 | Acc : 0.8457
     Batch 055 | Loss : 0.2986 | Acc : 0.8627
     Batch 060 | Loss : 0.2605 | Acc : 0.8828
     Batch 065 | Loss : 0.2765 | Acc : 0.8717
     Batch 070 | Loss : 0.3106 | Acc : 0.8564
     Batch 075 | Loss : 0.2750 | Acc : 0.8740
     Batch 080 | Loss : 0.4119 | Acc : 0.8144
     Batch 085 | Loss : 0.2703 | Acc : 0.8800
     Batch 090 | Loss : 0.2939 | Acc : 0.8649
     Batch 095 | Loss : 0.2604 | Acc : 0.8822
     Batch 100 | Loss : 0.2866 | Acc : 0.8693
     Batch 105 | Loss : 0.3349 | Acc : 0.8405
     Batch 110 | Loss : 0.2621 | Acc : 0.8819
     Batch 115 | Loss : 0.2681 | Acc : 0.8806
     Batch 120 | Loss : 0.3001 | Acc : 0.8645
     Batch 125 | Loss : 0.2636 | Acc : 0.8835
     Batch 130 | Loss : 0.3041 | Acc : 0.8588
     Batch 135 | Loss : 0.3472 | Acc : 0.8416
     Batch 140 | Loss : 0.2698 | Acc : 0.8777
     Batch 145 | Loss : 0.2838 | Acc : 0.8682
     Batch 150 | Loss : 0.2985 | Acc : 0.8658
Epoch 00099 | Train Loss : 0.3008 | Eval Loss : 0.3201 | Train acc : 0.8615 | Eval Acc : 0.8513 | Eval Log. Respected : 0.9325
     Batch 000 | Loss : 0.2776 | Acc : 0.8781
     Batch 005 | Loss : 0.3345 | Acc : 0.8394
     Batch 010 | Loss : 0.3305 | Acc : 0.8411
     Batch 015 | Loss : 0.2767 | Acc : 0.8719
     Batch 020 | Loss : 0.2910 | Acc : 0.8670
     Batch 025 | Loss : 0.3882 | Acc : 0.8239
     Batch 030 | Loss : 0.3068 | Acc : 0.8575
     Batch 035 | Loss : 0.3153 | Acc : 0.8544
     Batch 040 | Loss : 0.3039 | Acc : 0.8579
     Batch 045 | Loss : 0.3234 | Acc : 0.8484
     Batch 050 | Loss : 0.2649 | Acc : 0.8804
     Batch 055 | Loss : 0.2725 | Acc : 0.8760
     Batch 060 | Loss : 0.2858 | Acc : 0.8675
     Batch 065 | Loss : 0.3058 | Acc : 0.8608
     Batch 070 | Loss : 0.2513 | Acc : 0.8868
     Batch 075 | Loss : 0.3362 | Acc : 0.8418
     Batch 080 | Loss : 0.2541 | Acc : 0.8823
     Batch 085 | Loss : 0.3132 | Acc : 0.8533
     Batch 090 | Loss : 0.2574 | Acc : 0.8863
     Batch 095 | Loss : 0.2892 | Acc : 0.8661
     Batch 100 | Loss : 0.2809 | Acc : 0.8701
     Batch 105 | Loss : 0.2902 | Acc : 0.8639
     Batch 110 | Loss : 0.3033 | Acc : 0.8582
     Batch 115 | Loss : 0.2771 | Acc : 0.8782
     Batch 120 | Loss : 0.3022 | Acc : 0.8599
     Batch 125 | Loss : 0.2849 | Acc : 0.8706
     Batch 130 | Loss : 0.3174 | Acc : 0.8506
     Batch 135 | Loss : 0.2703 | Acc : 0.8769
     Batch 140 | Loss : 0.2889 | Acc : 0.8664
     Batch 145 | Loss : 0.2669 | Acc : 0.8781
     Batch 150 | Loss : 0.2971 | Acc : 0.8655
Epoch 00100 | Train Loss : 0.3009 | Eval Loss : 0.3137 | Train acc : 0.8615 | Eval Acc : 0.8541 | Eval Log. Respected : 0.9273
     Batch 000 | Loss : 0.2921 | Acc : 0.8650
     Batch 005 | Loss : 0.3126 | Acc : 0.8589
     Batch 010 | Loss : 0.3084 | Acc : 0.8591
     Batch 015 | Loss : 0.3435 | Acc : 0.8483
     Batch 020 | Loss : 0.3436 | Acc : 0.8308
     Batch 025 | Loss : 0.3007 | Acc : 0.8607
     Batch 030 | Loss : 0.3097 | Acc : 0.8609
     Batch 035 | Loss : 0.3182 | Acc : 0.8551
     Batch 040 | Loss : 0.2847 | Acc : 0.8677
     Batch 045 | Loss : 0.3049 | Acc : 0.8604
     Batch 050 | Loss : 0.2656 | Acc : 0.8813
     Batch 055 | Loss : 0.2365 | Acc : 0.8950
     Batch 060 | Loss : 0.3442 | Acc : 0.8424
     Batch 065 | Loss : 0.3158 | Acc : 0.8528
     Batch 070 | Loss : 0.3464 | Acc : 0.8368
     Batch 075 | Loss : 0.2658 | Acc : 0.8832
     Batch 080 | Loss : 0.2723 | Acc : 0.8742
     Batch 085 | Loss : 0.3111 | Acc : 0.8542
     Batch 090 | Loss : 0.3224 | Acc : 0.8480
     Batch 095 | Loss : 0.2873 | Acc : 0.8711
     Batch 100 | Loss : 0.3320 | Acc : 0.8402
     Batch 105 | Loss : 0.3039 | Acc : 0.8597
     Batch 110 | Loss : 0.3257 | Acc : 0.8431
     Batch 115 | Loss : 0.2803 | Acc : 0.8698
     Batch 120 | Loss : 0.3743 | Acc : 0.8272
     Batch 125 | Loss : 0.3223 | Acc : 0.8493
     Batch 130 | Loss : 0.2952 | Acc : 0.8619
     Batch 135 | Loss : 0.3320 | Acc : 0.8430
     Batch 140 | Loss : 0.3230 | Acc : 0.8481
     Batch 145 | Loss : 0.4011 | Acc : 0.8167
     Batch 150 | Loss : 0.2694 | Acc : 0.8777
Epoch 00101 | Train Loss : 0.2990 | Eval Loss : 0.3178 | Train acc : 0.8623 | Eval Acc : 0.8519 | Eval Log. Respected : 0.9303
     Batch 000 | Loss : 0.3205 | Acc : 0.8514
     Batch 005 | Loss : 0.2962 | Acc : 0.8585
     Batch 010 | Loss : 0.3142 | Acc : 0.8568
     Batch 015 | Loss : 0.2643 | Acc : 0.8810
     Batch 020 | Loss : 0.3290 | Acc : 0.8496
     Batch 025 | Loss : 0.3052 | Acc : 0.8604
     Batch 030 | Loss : 0.2550 | Acc : 0.8878
     Batch 035 | Loss : 0.3161 | Acc : 0.8512
     Batch 040 | Loss : 0.2977 | Acc : 0.8650
     Batch 045 | Loss : 0.2956 | Acc : 0.8633
     Batch 050 | Loss : 0.3163 | Acc : 0.8561
     Batch 055 | Loss : 0.2799 | Acc : 0.8759
     Batch 060 | Loss : 0.2653 | Acc : 0.8780
     Batch 065 | Loss : 0.3256 | Acc : 0.8481
     Batch 070 | Loss : 0.3065 | Acc : 0.8560
     Batch 075 | Loss : 0.2694 | Acc : 0.8808
     Batch 080 | Loss : 0.3018 | Acc : 0.8612
     Batch 085 | Loss : 0.3168 | Acc : 0.8536
     Batch 090 | Loss : 0.2461 | Acc : 0.8879
     Batch 095 | Loss : 0.2915 | Acc : 0.8660
     Batch 100 | Loss : 0.2455 | Acc : 0.8917
     Batch 105 | Loss : 0.2971 | Acc : 0.8657
     Batch 110 | Loss : 0.3026 | Acc : 0.8619
     Batch 115 | Loss : 0.2885 | Acc : 0.8644
     Batch 120 | Loss : 0.2678 | Acc : 0.8773
     Batch 125 | Loss : 0.2700 | Acc : 0.8770
     Batch 130 | Loss : 0.2733 | Acc : 0.8803
     Batch 135 | Loss : 0.3345 | Acc : 0.8436
     Batch 140 | Loss : 0.2687 | Acc : 0.8791
     Batch 145 | Loss : 0.3149 | Acc : 0.8516
     Batch 150 | Loss : 0.3852 | Acc : 0.8211
Epoch 00102 | Train Loss : 0.2996 | Eval Loss : 0.3152 | Train acc : 0.8620 | Eval Acc : 0.8539 | Eval Log. Respected : 0.9405
     Batch 000 | Loss : 0.3000 | Acc : 0.8618
     Batch 005 | Loss : 0.3102 | Acc : 0.8577
     Batch 010 | Loss : 0.2661 | Acc : 0.8815
     Batch 015 | Loss : 0.2766 | Acc : 0.8715
     Batch 020 | Loss : 0.2902 | Acc : 0.8662
     Batch 025 | Loss : 0.2997 | Acc : 0.8616
     Batch 030 | Loss : 0.2772 | Acc : 0.8758
     Batch 035 | Loss : 0.3323 | Acc : 0.8459
     Batch 040 | Loss : 0.3224 | Acc : 0.8488
     Batch 045 | Loss : 0.2687 | Acc : 0.8792
     Batch 050 | Loss : 0.3377 | Acc : 0.8412
     Batch 055 | Loss : 0.2949 | Acc : 0.8656
     Batch 060 | Loss : 0.2714 | Acc : 0.8754
     Batch 065 | Loss : 0.3277 | Acc : 0.8448
     Batch 070 | Loss : 0.2556 | Acc : 0.8816
     Batch 075 | Loss : 0.3546 | Acc : 0.8323
     Batch 080 | Loss : 0.2792 | Acc : 0.8720
