cuda is available
USING : cuda
Done loading data from cached files.
Training ...
     Batch 000 | Loss : 0.7018 | Acc : 0.4869
     Batch 085 | Loss : 0.3502 | Acc : 0.8392
     Batch 090 | Loss : 0.2799 | Acc : 0.8773
     Batch 095 | Loss : 0.2999 | Acc : 0.8614
     Batch 100 | Loss : 0.3345 | Acc : 0.8439
     Batch 105 | Loss : 0.3426 | Acc : 0.8442
     Batch 110 | Loss : 0.3733 | Acc : 0.8259
     Batch 115 | Loss : 0.3235 | Acc : 0.8515
     Batch 120 | Loss : 0.3856 | Acc : 0.8201
     Batch 125 | Loss : 0.4235 | Acc : 0.8067
     Batch 130 | Loss : 0.3187 | Acc : 0.8555
     Batch 135 | Loss : 0.3440 | Acc : 0.8407
     Batch 140 | Loss : 0.3161 | Acc : 0.8586
     Batch 145 | Loss : 0.3371 | Acc : 0.8457
     Batch 150 | Loss : 0.3970 | Acc : 0.8167
Epoch 00028 | Train Loss : 0.3336 | Eval Loss : 0.3330 | Train acc : 0.8470 | Eval Acc : 0.8429 | Eval Log. Respected : 0.9233
     Batch 000 | Loss : 0.3354 | Acc : 0.8431
     Batch 005 | Loss : 0.3246 | Acc : 0.8486
     Batch 010 | Loss : 0.2991 | Acc : 0.8629
     Batch 015 | Loss : 0.3188 | Acc : 0.8567
     Batch 020 | Loss : 0.3133 | Acc : 0.8576
     Batch 025 | Loss : 0.3060 | Acc : 0.8616
     Batch 030 | Loss : 0.3201 | Acc : 0.8526
     Batch 035 | Loss : 0.3115 | Acc : 0.8631
     Batch 040 | Loss : 0.3586 | Acc : 0.8280
     Batch 045 | Loss : 0.4166 | Acc : 0.8155
     Batch 050 | Loss : 0.3175 | Acc : 0.8530
     Batch 055 | Loss : 0.3254 | Acc : 0.8506
     Batch 060 | Loss : 0.3608 | Acc : 0.8361
     Batch 065 | Loss : 0.3212 | Acc : 0.8508
     Batch 070 | Loss : 0.3189 | Acc : 0.8565
     Batch 075 | Loss : 0.3425 | Acc : 0.8451
     Batch 080 | Loss : 0.2829 | Acc : 0.8715
     Batch 085 | Loss : 0.3310 | Acc : 0.8504
     Batch 090 | Loss : 0.3418 | Acc : 0.8429
     Batch 095 | Loss : 0.3595 | Acc : 0.8278
     Batch 100 | Loss : 0.2908 | Acc : 0.8698
     Batch 105 | Loss : 0.2976 | Acc : 0.8603
     Batch 110 | Loss : 0.2977 | Acc : 0.8693
     Batch 115 | Loss : 0.3428 | Acc : 0.8428
     Batch 120 | Loss : 0.2913 | Acc : 0.8662
     Batch 125 | Loss : 0.3190 | Acc : 0.8542
     Batch 130 | Loss : 0.3331 | Acc : 0.8459
     Batch 135 | Loss : 0.2864 | Acc : 0.8733
     Batch 140 | Loss : 0.3265 | Acc : 0.8512
     Batch 145 | Loss : 0.3326 | Acc : 0.8405
     Batch 150 | Loss : 0.3249 | Acc : 0.8522
Epoch 00029 | Train Loss : 0.3325 | Eval Loss : 0.3342 | Train acc : 0.8472 | Eval Acc : 0.8430 | Eval Log. Respected : 0.9299
     Batch 000 | Loss : 0.2916 | Acc : 0.8703
     Batch 005 | Loss : 0.3869 | Acc : 0.8306
     Batch 010 | Loss : 0.3508 | Acc : 0.8382
     Batch 015 | Loss : 0.3577 | Acc : 0.8315
     Batch 020 | Loss : 0.3372 | Acc : 0.8417
     Batch 025 | Loss : 0.3554 | Acc : 0.8390
     Batch 030 | Loss : 0.3539 | Acc : 0.8339
     Batch 035 | Loss : 0.3195 | Acc : 0.8561
     Batch 040 | Loss : 0.3414 | Acc : 0.8421
     Batch 045 | Loss : 0.2880 | Acc : 0.8727
     Batch 050 | Loss : 0.3320 | Acc : 0.8475
     Batch 055 | Loss : 0.3488 | Acc : 0.8420
     Batch 060 | Loss : 0.3451 | Acc : 0.8367
     Batch 065 | Loss : 0.2895 | Acc : 0.8709
     Batch 070 | Loss : 0.3063 | Acc : 0.8625
     Batch 075 | Loss : 0.2933 | Acc : 0.8713
     Batch 080 | Loss : 0.3400 | Acc : 0.8427
     Batch 085 | Loss : 0.3480 | Acc : 0.8373
     Batch 090 | Loss : 0.3965 | Acc : 0.8163
     Batch 095 | Loss : 0.3161 | Acc : 0.8570
     Batch 100 | Loss : 0.3933 | Acc : 0.8168
     Batch 105 | Loss : 0.3994 | Acc : 0.8205
     Batch 110 | Loss : 0.3203 | Acc : 0.8508
     Batch 115 | Loss : 0.4196 | Acc : 0.7993
     Batch 120 | Loss : 0.3804 | Acc : 0.8288
     Batch 125 | Loss : 0.3277 | Acc : 0.8474
     Batch 130 | Loss : 0.3062 | Acc : 0.8632
     Batch 135 | Loss : 0.3151 | Acc : 0.8558
     Batch 140 | Loss : 0.3402 | Acc : 0.8395
     Batch 145 | Loss : 0.3399 | Acc : 0.8443
     Batch 150 | Loss : 0.2720 | Acc : 0.8792
Epoch 00030 | Train Loss : 0.3334 | Eval Loss : 0.3321 | Train acc : 0.8471 | Eval Acc : 0.8437 | Eval Log. Respected : 0.9498
     Batch 000 | Loss : 0.3650 | Acc : 0.8276
     Batch 005 | Loss : 0.2928 | Acc : 0.8691
     Batch 010 | Loss : 0.3121 | Acc : 0.8594
     Batch 015 | Loss : 0.3144 | Acc : 0.8558
     Batch 020 | Loss : 0.2729 | Acc : 0.8773
     Batch 025 | Loss : 0.2997 | Acc : 0.8637
     Batch 030 | Loss : 0.3164 | Acc : 0.8581
     Batch 035 | Loss : 0.2937 | Acc : 0.8670
     Batch 040 | Loss : 0.3758 | Acc : 0.8208
     Batch 045 | Loss : 0.3461 | Acc : 0.8401
     Batch 050 | Loss : 0.3422 | Acc : 0.8421
     Batch 055 | Loss : 0.3380 | Acc : 0.8455
     Batch 060 | Loss : 0.3417 | Acc : 0.8413
     Batch 065 | Loss : 0.2985 | Acc : 0.8656
     Batch 070 | Loss : 0.3398 | Acc : 0.8436
     Batch 075 | Loss : 0.3773 | Acc : 0.8305
     Batch 080 | Loss : 0.4335 | Acc : 0.7995
     Batch 085 | Loss : 0.3180 | Acc : 0.8550
     Batch 090 | Loss : 0.3379 | Acc : 0.8436
     Batch 095 | Loss : 0.2935 | Acc : 0.8678
     Batch 100 | Loss : 0.3271 | Acc : 0.8467
     Batch 105 | Loss : 0.3314 | Acc : 0.8458
     Batch 110 | Loss : 0.3114 | Acc : 0.8565
     Batch 115 | Loss : 0.3603 | Acc : 0.8331
     Batch 120 | Loss : 0.3670 | Acc : 0.8252
     Batch 125 | Loss : 0.3373 | Acc : 0.8400
     Batch 130 | Loss : 0.3191 | Acc : 0.8527
     Batch 135 | Loss : 0.3212 | Acc : 0.8555
     Batch 140 | Loss : 0.3889 | Acc : 0.8143
     Batch 145 | Loss : 0.3074 | Acc : 0.8593
     Batch 150 | Loss : 0.2981 | Acc : 0.8629
Epoch 00031 | Train Loss : 0.3314 | Eval Loss : 0.3337 | Train acc : 0.8476 | Eval Acc : 0.8413 | Eval Log. Respected : 0.9374
     Batch 000 | Loss : 0.4090 | Acc : 0.8145
     Batch 005 | Loss : 0.3109 | Acc : 0.8560
     Batch 010 | Loss : 0.3287 | Acc : 0.8460
     Batch 015 | Loss : 0.3067 | Acc : 0.8643
     Batch 020 | Loss : 0.3608 | Acc : 0.8279
     Batch 025 | Loss : 0.3260 | Acc : 0.8525
     Batch 030 | Loss : 0.3491 | Acc : 0.8351
     Batch 035 | Loss : 0.3012 | Acc : 0.8618
     Batch 040 | Loss : 0.3127 | Acc : 0.8530
     Batch 045 | Loss : 0.3219 | Acc : 0.8571
     Batch 050 | Loss : 0.3227 | Acc : 0.8537
     Batch 055 | Loss : 0.2870 | Acc : 0.8696
     Batch 060 | Loss : 0.3170 | Acc : 0.8545
     Batch 065 | Loss : 0.3104 | Acc : 0.8564
     Batch 070 | Loss : 0.3166 | Acc : 0.8544
     Batch 075 | Loss : 0.3773 | Acc : 0.8254
     Batch 080 | Loss : 0.3310 | Acc : 0.8492
     Batch 085 | Loss : 0.3890 | Acc : 0.8293
     Batch 090 | Loss : 0.3729 | Acc : 0.8222
     Batch 095 | Loss : 0.3406 | Acc : 0.8407
     Batch 100 | Loss : 0.3146 | Acc : 0.8574
     Batch 105 | Loss : 0.3387 | Acc : 0.8433
     Batch 110 | Loss : 0.3383 | Acc : 0.8419
     Batch 115 | Loss : 0.3637 | Acc : 0.8266
     Batch 120 | Loss : 0.2701 | Acc : 0.8828
     Batch 125 | Loss : 0.3176 | Acc : 0.8570
     Batch 130 | Loss : 0.3191 | Acc : 0.8534
     Batch 135 | Loss : 0.2700 | Acc : 0.8799
     Batch 140 | Loss : 0.3291 | Acc : 0.8476
     Batch 145 | Loss : 0.2892 | Acc : 0.8736
     Batch 150 | Loss : 0.3186 | Acc : 0.8519
Epoch 00032 | Train Loss : 0.3319 | Eval Loss : 0.3316 | Train acc : 0.8475 | Eval Acc : 0.8435 | Eval Log. Respected : 0.9384
     Batch 000 | Loss : 0.4467 | Acc : 0.7988
     Batch 005 | Loss : 0.3119 | Acc : 0.8585
     Batch 010 | Loss : 0.2841 | Acc : 0.8730
     Batch 015 | Loss : 0.2960 | Acc : 0.8664
     Batch 020 | Loss : 0.3793 | Acc : 0.8176
     Batch 025 | Loss : 0.2937 | Acc : 0.8731
     Batch 030 | Loss : 0.4158 | Acc : 0.8161
     Batch 035 | Loss : 0.3104 | Acc : 0.8570
     Batch 040 | Loss : 0.3250 | Acc : 0.8483
     Batch 045 | Loss : 0.3365 | Acc : 0.8439
     Batch 050 | Loss : 0.3184 | Acc : 0.8559
     Batch 055 | Loss : 0.3475 | Acc : 0.8410
     Batch 060 | Loss : 0.2878 | Acc : 0.8714
     Batch 065 | Loss : 0.2664 | Acc : 0.8781
     Batch 070 | Loss : 0.3308 | Acc : 0.8484
     Batch 075 | Loss : 0.3047 | Acc : 0.8615
     Batch 080 | Loss : 0.3208 | Acc : 0.8563
     Batch 085 | Loss : 0.3000 | Acc : 0.8642
     Batch 090 | Loss : 0.3285 | Acc : 0.8569
     Batch 095 | Loss : 0.3379 | Acc : 0.8409
     Batch 100 | Loss : 0.3196 | Acc : 0.8596
     Batch 105 | Loss : 0.4157 | Acc : 0.8081
     Batch 110 | Loss : 0.3368 | Acc : 0.8427
     Batch 115 | Loss : 0.3795 | Acc : 0.8182
     Batch 120 | Loss : 0.3533 | Acc : 0.8396
     Batch 125 | Loss : 0.2942 | Acc : 0.8693
     Batch 130 | Loss : 0.3463 | Acc : 0.8364
     Batch 135 | Loss : 0.3211 | Acc : 0.8536
     Batch 140 | Loss : 0.3370 | Acc : 0.8476
     Batch 145 | Loss : 0.3193 | Acc : 0.8508
     Batch 150 | Loss : 0.3340 | Acc : 0.8445
Epoch 00033 | Train Loss : 0.3317 | Eval Loss : 0.3307 | Train acc : 0.8474 | Eval Acc : 0.8443 | Eval Log. Respected : 0.9419
     Batch 000 | Loss : 0.2943 | Acc : 0.8660
     Batch 005 | Loss : 0.4398 | Acc : 0.8090
     Batch 010 | Loss : 0.3356 | Acc : 0.8390
     Batch 015 | Loss : 0.3125 | Acc : 0.8586
     Batch 020 | Loss : 0.3545 | Acc : 0.8437
     Batch 025 | Loss : 0.3511 | Acc : 0.8374
     Batch 030 | Loss : 0.2866 | Acc : 0.8720
     Batch 035 | Loss : 0.3592 | Acc : 0.8294
     Batch 040 | Loss : 0.3082 | Acc : 0.8618
     Batch 045 | Loss : 0.3108 | Acc : 0.8561
     Batch 050 | Loss : 0.3155 | Acc : 0.8541
     Batch 055 | Loss : 0.3587 | Acc : 0.8338
     Batch 060 | Loss : 0.3395 | Acc : 0.8440
     Batch 065 | Loss : 0.3011 | Acc : 0.8617
     Batch 070 | Loss : 0.3178 | Acc : 0.8568
     Batch 075 | Loss : 0.3492 | Acc : 0.8376
     Batch 080 | Loss : 0.3338 | Acc : 0.8424
     Batch 085 | Loss : 0.3420 | Acc : 0.8464
     Batch 090 | Loss : 0.3405 | Acc : 0.8440
     Batch 095 | Loss : 0.2736 | Acc : 0.8800
     Batch 100 | Loss : 0.2938 | Acc : 0.8642
     Batch 105 | Loss : 0.3048 | Acc : 0.8581
     Batch 110 | Loss : 0.3632 | Acc : 0.8287
     Batch 115 | Loss : 0.3284 | Acc : 0.8504
     Batch 120 | Loss : 0.3309 | Acc : 0.8492
     Batch 125 | Loss : 0.3159 | Acc : 0.8518
     Batch 130 | Loss : 0.3178 | Acc : 0.8530
     Batch 135 | Loss : 0.2671 | Acc : 0.8800
     Batch 140 | Loss : 0.3335 | Acc : 0.8482
     Batch 145 | Loss : 0.3464 | Acc : 0.8418
     Batch 150 | Loss : 0.3198 | Acc : 0.8540
Epoch 00034 | Train Loss : 0.3295 | Eval Loss : 0.3323 | Train acc : 0.8485 | Eval Acc : 0.8440 | Eval Log. Respected : 0.9401
     Batch 000 | Loss : 0.3191 | Acc : 0.8538
     Batch 005 | Loss : 0.3252 | Acc : 0.8491
     Batch 010 | Loss : 0.3072 | Acc : 0.8642
     Batch 015 | Loss : 0.3823 | Acc : 0.8214
     Batch 020 | Loss : 0.2872 | Acc : 0.8703
     Batch 025 | Loss : 0.3127 | Acc : 0.8580
     Batch 030 | Loss : 0.3242 | Acc : 0.8483
     Batch 035 | Loss : 0.3466 | Acc : 0.8402
     Batch 040 | Loss : 0.3670 | Acc : 0.8260
     Batch 045 | Loss : 0.3153 | Acc : 0.8520
     Batch 050 | Loss : 0.3343 | Acc : 0.8405
     Batch 055 | Loss : 0.3303 | Acc : 0.8485
     Batch 060 | Loss : 0.3055 | Acc : 0.8591
     Batch 065 | Loss : 0.3114 | Acc : 0.8584
     Batch 070 | Loss : 0.3081 | Acc : 0.8629
     Batch 075 | Loss : 0.3639 | Acc : 0.8279
     Batch 080 | Loss : 0.2883 | Acc : 0.8687
     Batch 085 | Loss : 0.3321 | Acc : 0.8505
     Batch 090 | Loss : 0.3163 | Acc : 0.8559
     Batch 095 | Loss : 0.2785 | Acc : 0.8744
     Batch 100 | Loss : 0.3029 | Acc : 0.8627
     Batch 105 | Loss : 0.3249 | Acc : 0.8540
     Batch 110 | Loss : 0.2594 | Acc : 0.8836
     Batch 115 | Loss : 0.3402 | Acc : 0.8381
     Batch 120 | Loss : 0.3085 | Acc : 0.8594
     Batch 125 | Loss : 0.3177 | Acc : 0.8527
     Batch 130 | Loss : 0.3350 | Acc : 0.8475
     Batch 135 | Loss : 0.2857 | Acc : 0.8703
     Batch 140 | Loss : 0.3146 | Acc : 0.8538
     Batch 145 | Loss : 0.3148 | Acc : 0.8582
     Batch 150 | Loss : 0.3061 | Acc : 0.8621
Epoch 00035 | Train Loss : 0.3292 | Eval Loss : 0.3404 | Train acc : 0.8487 | Eval Acc : 0.8404 | Eval Log. Respected : 0.9166
     Batch 000 | Loss : 0.3339 | Acc : 0.8427
     Batch 005 | Loss : 0.3066 | Acc : 0.8577
     Batch 010 | Loss : 0.3605 | Acc : 0.8335
     Batch 015 | Loss : 0.2982 | Acc : 0.8651
     Batch 020 | Loss : 0.3074 | Acc : 0.8581
     Batch 025 | Loss : 0.3451 | Acc : 0.8356
     Batch 030 | Loss : 0.3744 | Acc : 0.8223
     Batch 035 | Loss : 0.3194 | Acc : 0.8561
     Batch 040 | Loss : 0.3665 | Acc : 0.8285
     Batch 045 | Loss : 0.2950 | Acc : 0.8683
     Batch 050 | Loss : 0.3101 | Acc : 0.8557
     Batch 055 | Loss : 0.3337 | Acc : 0.8454
     Batch 060 | Loss : 0.3523 | Acc : 0.8321
     Batch 065 | Loss : 0.2827 | Acc : 0.8751
     Batch 070 | Loss : 0.3187 | Acc : 0.8534
     Batch 075 | Loss : 0.2662 | Acc : 0.8810
     Batch 080 | Loss : 0.3373 | Acc : 0.8479
     Batch 085 | Loss : 0.3386 | Acc : 0.8427
     Batch 090 | Loss : 0.3341 | Acc : 0.8442
     Batch 095 | Loss : 0.2968 | Acc : 0.8702
     Batch 100 | Loss : 0.3853 | Acc : 0.8220
     Batch 105 | Loss : 0.3017 | Acc : 0.8630
     Batch 110 | Loss : 0.3041 | Acc : 0.8589
     Batch 115 | Loss : 0.3633 | Acc : 0.8276
     Batch 120 | Loss : 0.3557 | Acc : 0.8348
     Batch 125 | Loss : 0.3668 | Acc : 0.8232
     Batch 130 | Loss : 0.3877 | Acc : 0.8176
     Batch 135 | Loss : 0.3310 | Acc : 0.8446
     Batch 140 | Loss : 0.3147 | Acc : 0.8542
     Batch 145 | Loss : 0.3022 | Acc : 0.8621
     Batch 150 | Loss : 0.3351 | Acc : 0.8426
Epoch 00036 | Train Loss : 0.3295 | Eval Loss : 0.3336 | Train acc : 0.8487 | Eval Acc : 0.8433 | Eval Log. Respected : 0.9207
     Batch 000 | Loss : 0.3529 | Acc : 0.8329
     Batch 005 | Loss : 0.4131 | Acc : 0.8144
     Batch 010 | Loss : 0.3294 | Acc : 0.8460
     Batch 015 | Loss : 0.2626 | Acc : 0.8840
     Batch 020 | Loss : 0.2758 | Acc : 0.8755
     Batch 025 | Loss : 0.3046 | Acc : 0.8614
     Batch 030 | Loss : 0.3207 | Acc : 0.8578
     Batch 035 | Loss : 0.3081 | Acc : 0.8614
     Batch 040 | Loss : 0.3448 | Acc : 0.8412
     Batch 045 | Loss : 0.3155 | Acc : 0.8546
     Batch 050 | Loss : 0.3027 | Acc : 0.8588
     Batch 055 | Loss : 0.2977 | Acc : 0.8639
     Batch 060 | Loss : 0.3174 | Acc : 0.8571
     Batch 065 | Loss : 0.2636 | Acc : 0.8819
     Batch 070 | Loss : 0.4077 | Acc : 0.8126
     Batch 075 | Loss : 0.3175 | Acc : 0.8620
     Batch 080 | Loss : 0.3440 | Acc : 0.8436
     Batch 085 | Loss : 0.3350 | Acc : 0.8452
     Batch 090 | Loss : 0.3730 | Acc : 0.8237
     Batch 095 | Loss : 0.4350 | Acc : 0.8032
     Batch 100 | Loss : 0.3260 | Acc : 0.8510
     Batch 105 | Loss : 0.2961 | Acc : 0.8682
     Batch 110 | Loss : 0.3391 | Acc : 0.8421
     Batch 115 | Loss : 0.3158 | Acc : 0.8600
     Batch 120 | Loss : 0.3591 | Acc : 0.8387
     Batch 125 | Loss : 0.3815 | Acc : 0.8264
     Batch 130 | Loss : 0.2875 | Acc : 0.8725
     Batch 135 | Loss : 0.2633 | Acc : 0.8801
     Batch 140 | Loss : 0.3277 | Acc : 0.8465
     Batch 145 | Loss : 0.3467 | Acc : 0.8422
     Batch 150 | Loss : 0.3303 | Acc : 0.8513
Epoch 00037 | Train Loss : 0.3306 | Eval Loss : 0.3332 | Train acc : 0.8481 | Eval Acc : 0.8442 | Eval Log. Respected : 0.9299
     Batch 000 | Loss : 0.3420 | Acc : 0.8452
     Batch 005 | Loss : 0.2986 | Acc : 0.8669
     Batch 010 | Loss : 0.3699 | Acc : 0.8272
     Batch 015 | Loss : 0.3370 | Acc : 0.8432
     Batch 020 | Loss : 0.3017 | Acc : 0.8615
     Batch 025 | Loss : 0.3025 | Acc : 0.8647
     Batch 030 | Loss : 0.3086 | Acc : 0.8573
     Batch 035 | Loss : 0.3151 | Acc : 0.8517
     Batch 040 | Loss : 0.3029 | Acc : 0.8669
     Batch 045 | Loss : 0.3433 | Acc : 0.8411
     Batch 050 | Loss : 0.4270 | Acc : 0.8246
     Batch 055 | Loss : 0.2810 | Acc : 0.8750
     Batch 060 | Loss : 0.2713 | Acc : 0.8788
     Batch 065 | Loss : 0.3684 | Acc : 0.8330
     Batch 070 | Loss : 0.2967 | Acc : 0.8638
     Batch 075 | Loss : 0.3320 | Acc : 0.8494
     Batch 080 | Loss : 0.3020 | Acc : 0.8637
     Batch 085 | Loss : 0.2750 | Acc : 0.8782
     Batch 090 | Loss : 0.3764 | Acc : 0.8237
     Batch 095 | Loss : 0.3252 | Acc : 0.8465
     Batch 100 | Loss : 0.3016 | Acc : 0.8621
     Batch 105 | Loss : 0.4292 | Acc : 0.8021
     Batch 110 | Loss : 0.3353 | Acc : 0.8450
     Batch 115 | Loss : 0.3697 | Acc : 0.8237
     Batch 120 | Loss : 0.3185 | Acc : 0.8574
     Batch 125 | Loss : 0.2928 | Acc : 0.8649
     Batch 130 | Loss : 0.2907 | Acc : 0.8777
     Batch 135 | Loss : 0.3005 | Acc : 0.8657
     Batch 140 | Loss : 0.2912 | Acc : 0.8653
     Batch 145 | Loss : 0.3086 | Acc : 0.8582
     Batch 150 | Loss : 0.3582 | Acc : 0.8336
Epoch 00038 | Train Loss : 0.3290 | Eval Loss : 0.3307 | Train acc : 0.8488 | Eval Acc : 0.8451 | Eval Log. Respected : 0.9291
     Batch 000 | Loss : 0.3185 | Acc : 0.8572
     Batch 005 | Loss : 0.2953 | Acc : 0.8660
     Batch 010 | Loss : 0.2976 | Acc : 0.8610
     Batch 015 | Loss : 0.3166 | Acc : 0.8556
     Batch 020 | Loss : 0.3122 | Acc : 0.8543
     Batch 025 | Loss : 0.2847 | Acc : 0.8707
     Batch 030 | Loss : 0.4260 | Acc : 0.8010
     Batch 035 | Loss : 0.3400 | Acc : 0.8437
     Batch 040 | Loss : 0.3012 | Acc : 0.8661
     Batch 045 | Loss : 0.2988 | Acc : 0.8624
     Batch 050 | Loss : 0.3505 | Acc : 0.8356
     Batch 055 | Loss : 0.3062 | Acc : 0.8584
     Batch 060 | Loss : 0.3188 | Acc : 0.8552
     Batch 065 | Loss : 0.3098 | Acc : 0.8604
     Batch 070 | Loss : 0.3376 | Acc : 0.8406
     Batch 075 | Loss : 0.2891 | Acc : 0.8687
     Batch 080 | Loss : 0.3790 | Acc : 0.8250
     Batch 085 | Loss : 0.3278 | Acc : 0.8489
     Batch 090 | Loss : 0.3295 | Acc : 0.8485
     Batch 095 | Loss : 0.3515 | Acc : 0.8374
     Batch 100 | Loss : 0.3062 | Acc : 0.8643
     Batch 105 | Loss : 0.4447 | Acc : 0.8056
     Batch 110 | Loss : 0.3279 | Acc : 0.8513
     Batch 115 | Loss : 0.3607 | Acc : 0.8283
     Batch 120 | Loss : 0.3240 | Acc : 0.8495
     Batch 125 | Loss : 0.3453 | Acc : 0.8391
     Batch 130 | Loss : 0.3609 | Acc : 0.8280
     Batch 135 | Loss : 0.3181 | Acc : 0.8556
     Batch 140 | Loss : 0.2960 | Acc : 0.8694
     Batch 145 | Loss : 0.2738 | Acc : 0.8744
     Batch 150 | Loss : 0.2874 | Acc : 0.8710
Epoch 00039 | Train Loss : 0.3289 | Eval Loss : 0.3305 | Train acc : 0.8486 | Eval Acc : 0.8465 | Eval Log. Respected : 0.9374
     Batch 000 | Loss : 0.3019 | Acc : 0.8655
     Batch 005 | Loss : 0.4742 | Acc : 0.7857
     Batch 010 | Loss : 0.3065 | Acc : 0.8580
     Batch 015 | Loss : 0.3454 | Acc : 0.8451
     Batch 020 | Loss : 0.3270 | Acc : 0.8510
     Batch 025 | Loss : 0.3457 | Acc : 0.8358
     Batch 030 | Loss : 0.3270 | Acc : 0.8451
     Batch 035 | Loss : 0.2708 | Acc : 0.8758
     Batch 040 | Loss : 0.2823 | Acc : 0.8718
     Batch 045 | Loss : 0.3167 | Acc : 0.8523
     Batch 050 | Loss : 0.3910 | Acc : 0.8136
     Batch 055 | Loss : 0.3070 | Acc : 0.8606
     Batch 060 | Loss : 0.2797 | Acc : 0.8723
     Batch 065 | Loss : 0.3726 | Acc : 0.8283
     Batch 070 | Loss : 0.3088 | Acc : 0.8641
     Batch 075 | Loss : 0.4280 | Acc : 0.7976
     Batch 080 | Loss : 0.3080 | Acc : 0.8640
     Batch 085 | Loss : 0.3211 | Acc : 0.8477
     Batch 090 | Loss : 0.3302 | Acc : 0.8469
     Batch 095 | Loss : 0.3063 | Acc : 0.8622
     Batch 100 | Loss : 0.3013 | Acc : 0.8609
     Batch 105 | Loss : 0.3561 | Acc : 0.8400
     Batch 110 | Loss : 0.3070 | Acc : 0.8577
     Batch 115 | Loss : 0.3871 | Acc : 0.8133
     Batch 120 | Loss : 0.2926 | Acc : 0.8675
     Batch 125 | Loss : 0.2845 | Acc : 0.8713
     Batch 130 | Loss : 0.3495 | Acc : 0.8351
     Batch 135 | Loss : 0.3076 | Acc : 0.8573
     Batch 140 | Loss : 0.2996 | Acc : 0.8656
     Batch 145 | Loss : 0.3393 | Acc : 0.8445
     Batch 150 | Loss : 0.3559 | Acc : 0.8275
Epoch 00040 | Train Loss : 0.3282 | Eval Loss : 0.3296 | Train acc : 0.8492 | Eval Acc : 0.8441 | Eval Log. Respected : 0.9356
     Batch 000 | Loss : 0.2965 | Acc : 0.8671
     Batch 005 | Loss : 0.3100 | Acc : 0.8528
     Batch 010 | Loss : 0.2765 | Acc : 0.8750
     Batch 015 | Loss : 0.3811 | Acc : 0.8193
     Batch 020 | Loss : 0.3336 | Acc : 0.8440
     Batch 025 | Loss : 0.3195 | Acc : 0.8563
     Batch 030 | Loss : 0.3383 | Acc : 0.8428
     Batch 035 | Loss : 0.3225 | Acc : 0.8525
     Batch 040 | Loss : 0.2903 | Acc : 0.8745
     Batch 045 | Loss : 0.3269 | Acc : 0.8538
     Batch 050 | Loss : 0.3361 | Acc : 0.8466
     Batch 055 | Loss : 0.3097 | Acc : 0.8577
     Batch 060 | Loss : 0.3605 | Acc : 0.8303
     Batch 065 | Loss : 0.3167 | Acc : 0.8561
     Batch 070 | Loss : 0.3436 | Acc : 0.8388
     Batch 075 | Loss : 0.3250 | Acc : 0.8497
     Batch 080 | Loss : 0.3266 | Acc : 0.8456
     Batch 085 | Loss : 0.3030 | Acc : 0.8653
     Batch 090 | Loss : 0.3210 | Acc : 0.8551
     Batch 095 | Loss : 0.2992 | Acc : 0.8615
     Batch 100 | Loss : 0.3060 | Acc : 0.8627
     Batch 105 | Loss : 0.3097 | Acc : 0.8543
     Batch 110 | Loss : 0.3217 | Acc : 0.8509
     Batch 115 | Loss : 0.3173 | Acc : 0.8575
     Batch 120 | Loss : 0.2907 | Acc : 0.8723
     Batch 125 | Loss : 0.3622 | Acc : 0.8307
     Batch 130 | Loss : 0.2931 | Acc : 0.8695
     Batch 135 | Loss : 0.3592 | Acc : 0.8330
     Batch 140 | Loss : 0.3326 | Acc : 0.8452
     Batch 145 | Loss : 0.2912 | Acc : 0.8690
     Batch 150 | Loss : 0.2911 | Acc : 0.8726
Epoch 00041 | Train Loss : 0.3281 | Eval Loss : 0.3328 | Train acc : 0.8491 | Eval Acc : 0.8454 | Eval Log. Respected : 0.9389
     Batch 000 | Loss : 0.3256 | Acc : 0.8475
     Batch 005 | Loss : 0.3587 | Acc : 0.8379
     Batch 010 | Loss : 0.3582 | Acc : 0.8300
     Batch 015 | Loss : 0.3250 | Acc : 0.8535
     Batch 020 | Loss : 0.3477 | Acc : 0.8385
     Batch 025 | Loss : 0.4014 | Acc : 0.8165
     Batch 030 | Loss : 0.3042 | Acc : 0.8600
     Batch 035 | Loss : 0.2969 | Acc : 0.8641
     Batch 040 | Loss : 0.3243 | Acc : 0.8494
     Batch 045 | Loss : 0.3491 | Acc : 0.8361
     Batch 050 | Loss : 0.3332 | Acc : 0.8471
     Batch 055 | Loss : 0.3675 | Acc : 0.8216
     Batch 060 | Loss : 0.2838 | Acc : 0.8675
     Batch 065 | Loss : 0.2728 | Acc : 0.8768
     Batch 070 | Loss : 0.3023 | Acc : 0.8624
     Batch 075 | Loss : 0.3331 | Acc : 0.8475
     Batch 080 | Loss : 0.3287 | Acc : 0.8475
     Batch 085 | Loss : 0.2802 | Acc : 0.8729
     Batch 090 | Loss : 0.3044 | Acc : 0.8609
     Batch 095 | Loss : 0.3342 | Acc : 0.8471
     Batch 100 | Loss : 0.3260 | Acc : 0.8521
     Batch 105 | Loss : 0.3071 | Acc : 0.8623
     Batch 110 | Loss : 0.2947 | Acc : 0.8653
     Batch 115 | Loss : 0.2947 | Acc : 0.8642
     Batch 120 | Loss : 0.3199 | Acc : 0.8544
     Batch 125 | Loss : 0.3625 | Acc : 0.8276
