net,max_min,seed,nb_inequalities,nb_trips,def_nb_veh_D0,def_nb_veh_D1,def_obj_val,def_sol_time,def_col_gen_iter,def_tot_mem_use,ineq_nb_veh_D0,ineq_nb_veh_D1,ineq_obj_val,ineq_sol_time,ineq_col_gen_iter,ineq_tot_mem_use,model_acc
3b,3,64,353,680,0.0,39.9979,45265.04,519.5,347,44.317,0.0,39.9977,45058.73,203.6,187,42.357,0.9111391682073019
3b,3,65,363,785,0.0,43.9981,49913.21,483.1,210,47.797,0.0,43.9981,49787.16,147.7,123,46.934,0.9179827804774984
3b,3,66,354,757,0.0,41.9983,47743.43,743.6,295,46.587,0.0,40.9983,46733.32,138.1,126,44.21,0.9024176463341486
3b,3,67,357,743,0.0,37.9981,43601.38,205.5,162,43.408,0.0,36.3981,41932.95,95.6,111,43.96,0.8870749509283904
3b,3,68,372,721,0.0,43.9976,49376.72,104.1,127,40.563,0.0,43.9975,49235.66,97.7,114,42.546,0.9410980463136891
3b,3,69,380,779,0.0,35.9984,42129.71,363.5,189,56.22,0.0,35.9984,41947.58,125.5,122,48.274,0.8597073499766217
3b,3,70,369,661,0.0,41.9979,47359.15,293.3,200,38.838,0.0,41.9978,47161.33,136.6,141,41.018,0.9296939210769983
3b,3,71,367,649,0.0,43.9974,49692.73,190.2,171,38.611,0.0,43.9973,49531.06,67.7,104,37.045,0.9169195156117322
3b,3,72,368,722,0.0,43.9977,49690.85,185.6,152,46.867,0.0,43.9977,49550.87,110.2,114,43.954,0.9224300627235152
3b,3,73,318,653,0.0,36.9981,42345.4,84.0,143,41.631,0.0,36.9981,42135.38,119.6,133,39.338,0.9180072167269892
3b,3,74,335,636,0.0,42.998,48577.35,182.8,171,38.059,0.0,42.998,48479.98,67.7,105,40.624,0.9168511510115812
3b,3,75,355,709,0.0,45.998,51501.13,143.5,133,44.15,0.0,45.998,51343.18,90.3,103,44.499,0.9387990549820281
3b,3,76,382,720,0.0,41.998,47575.07,358.7,193,42.394,0.0,41.998,47419.5,306.8,196,50.379,0.9008830996798763
3b,3,77,355,737,0.0,39.998,46187.12,158.3,138,45.792,0.0,39.998,45939.97,101.7,110,43.612,0.9029625805235342
3b,3,78,370,785,0.0,39.9984,45981.6,392.5,203,45.512,0.0,39.9984,45808.55,138.9,119,48.251,0.8971891755953554
3b,3,79,365,718,0.0,43.9978,49647.06,152.8,140,44.423,0.0,43.9978,49432.28,120.3,123,43.658,0.8846421281152953
3b,3,80,341,673,0.0,41.9978,46985.11,87.5,134,40.48,0.0,41.9977,46759.0,103.2,128,40.14,0.9043355828013294
3b,3,81,397,783,0.0,43.9979,49798.94,3707.3,580,47.601,0.0,43.9978,49626.79,132.0,118,46.972,0.896674978908309
3b,3,82,353,631,0.0,41.9979,47191.21,54.1,103,35.554,0.0,40.9981,46149.39,60.1,99,36.44,0.9067048568158433
3b,3,83,366,687,0.0,39.9984,45667.65,180.3,159,42.16,0.0,39.9984,45450.23,76.0,105,39.224,0.8967337310540251
3b,3,84,403,792,0.0,39.998,45945.22,622.7,249,47.752,0.0,39.9979,45687.04,268.6,151,51.18,0.8633066978592606
3b,3,85,410,673,0.0,43.9977,49845.03,106.8,132,40.685,0.0,43.9977,49684.83,84.4,103,41.941,0.9004957810695354
3b,3,86,370,684,0.0,47.9978,53674.95,242.6,179,40.337,0.0,46.9978,52618.91,152.0,136,43.182,0.9371518970475298
3b,3,87,346,662,0.0,45.998,51497.21,102.0,126,37.786,0.0,45.998,51353.25,94.0,120,39.005,0.9449642429079765
3b,3,88,351,740,0.0,35.9984,41589.78,130.3,157,45.663,0.0,35.9984,41435.7,163.7,144,45.3,0.871948621889216
3b,3,89,385,649,0.0,45.9974,51478.52,126.6,130,37.885,0.0,45.9973,51326.43,83.9,123,39.747,0.9344386304329488
3b,3,90,366,687,0.0,43.9979,49195.1,202.9,167,41.441,0.0,43.9977,49107.83,84.2,111,44.067,0.9399920367190305
3b,3,91,362,660,0.0,45.9979,51671.19,84.3,111,38.702,0.0,45.9979,51483.16,77.9,107,38.596,0.9354684550714036
3b,3,92,362,735,0.0,47.9976,53880.75,99.8,117,40.639,0.0,47.9974,53796.53,106.8,114,41.865,0.932692533514955
3b,3,93,367,647,0.0,45.9971,51412.34,98.3,132,37.105,0.0,43.9974,49281.17,109.5,136,41.207,0.8986985242291953
3b,3,94,391,884,0.0,41.9978,47994.9,786.1,224,57.173,0.0,41.9978,47776.79,1306.9,295,66.867,0.9041291363525346
3b,3,95,361,687,0.0,46.9979,52947.2,85.4,121,39.285,0.0,46.9979,52733.52,86.2,114,41.199,0.9156192238843672
3b,3,96,340,635,0.0,41.998,46891.38,67.6,123,41.404,0.0,41.998,46830.33,135.0,148,41.078,0.9283308833734107
3b,3,97,366,737,0.0,41.998,48021.26,151.6,139,45.164,0.0,41.998,47869.13,271.4,175,46.08,0.8783144110946055
3b,3,98,363,662,0.0,41.9982,47353.58,412.6,243,38.702,0.0,41.9982,47113.5,79.7,117,40.851,0.8964211975223675
3b,3,99,391,741,0.0,41.9978,47715.06,562.2,253,44.695,0.0,41.9978,47591.63,112.7,118,48.153,0.8979378681257038
3b,3,100,383,759,0.0,41.9981,47497.39,139.6,136,43.968,0.0,41.9981,47383.31,129.5,121,43.385,0.9167888229525764
3b,3,101,322,662,0.0,37.998,43639.3,235.2,179,38.785,0.0,36.9984,42649.61,115.9,142,41.358,0.8984101629903467
3b,3,102,394,707,0.0,45.9978,51510.93,179.1,140,42.501,0.0,45.9978,51328.94,86.2,108,42.137,0.9396992728468594
3b,3,103,349,705,0.0,41.9981,47173.27,340.8,221,43.462,0.0,41.9981,46991.26,319.3,241,45.226,0.9089161018450322
3b,3,104,343,595,0.0,35.9983,41359.71,72.6,129,34.321,0.0,35.9981,41029.55,136.9,185,37.317,0.8464485064297921
3b,3,105,339,653,0.0,39.9978,45253.2,87.2,128,39.754,0.0,39.9977,45066.06,74.5,109,39.648,0.9122306424324192
3b,3,106,428,772,0.0,41.998,47573.1,207.3,166,47.056,0.0,40.9981,46520.26,222.3,145,51.453,0.8840987963766741
3b,3,107,377,700,0.0,47.9979,53815.09,226.6,168,40.268,0.0,45.998,51950.12,99.5,119,41.577,0.9506794973331745
3b,3,108,368,626,0.0,45.998,51439.33,89.8,128,36.727,0.0,45.998,51265.28,60.6,105,36.235,0.9357612172178299
3b,3,109,358,742,0.0,37.9982,43955.35,180.8,148,46.413,0.0,37.9982,43810.24,105.1,112,44.929,0.8965734693491463
3b,3,110,364,691,0.0,43.9981,49341.25,219.9,175,41.426,0.0,39.9982,45333.79,234.3,201,48.578,0.9215935548606443
3b,3,111,379,751,0.0,41.9979,48063.06,353.9,191,48.683,0.0,40.998,47067.05,217.9,143,47.722,0.9106450486650047
3b,3,112,386,702,0.0,47.9978,53834.97,153.6,138,41.222,0.0,47.9978,53753.92,96.2,114,44.196,0.9449469826645376
3b,3,113,382,650,0.0,45.9977,51506.94,66.2,111,36.538,0.0,45.9977,51368.51,67.3,104,38.679,0.9278506435288764
3b,3,114,373,679,0.0,43.9978,49376.94,79.6,112,41.623,0.0,42.9979,48304.04,83.2,106,40.541,0.9101103511624732
3b,3,115,378,785,0.0,37.9984,43699.62,748.4,274,48.395,0.0,37.9984,43558.51,283.2,167,52.406,0.9213849611955712
3b,3,116,362,695,0.0,46.9981,52747.32,304.7,194,39.701,0.0,46.9981,52589.24,77.9,109,40.609,0.9316183375544236
3b,3,117,375,747,0.0,35.9984,41467.61,311.7,204,55.797,0.0,34.9981,40434.34,206.4,145,48.789,0.8833475284039228
3b,3,118,374,683,0.0,42.9982,48737.45,118.2,123,44.037,0.0,42.9982,48485.99,89.7,114,41.736,0.8942614174778788
3b,3,119,355,662,0.0,39.9978,44891.04,148.5,172,40.208,0.0,39.9978,44742.97,89.1,121,37.317,0.9244885758785063
3b,3,120,348,779,0.0,37.9985,43447.61,171.8,146,48.811,0.0,37.9983,43379.38,260.1,156,48.72,0.8968857878893245
3b,3,121,350,669,0.0,35.9984,41793.62,81.9,128,38.134,0.0,35.9984,41487.6,97.2,121,41.857,0.8843901972887327
3b,3,122,316,675,0.0,37.9978,43543.01,187.6,183,37.551,0.0,37.9978,43317.06,193.4,165,41.426,0.8997251583996059
3b,3,123,354,729,0.0,39.9982,45449.5,234.5,158,41.819,0.0,39.9982,45313.37,103.9,117,45.194,0.8988031785501919
3b,3,124,343,630,0.0,41.9981,46973.45,62.8,111,41.472,0.0,41.9981,46855.48,66.0,110,39.595,0.9456263873066579
3b,3,125,363,671,0.0,35.9982,41357.43,214.0,173,38.346,0.0,34.9982,40180.35,86.9,116,40.087,0.8967222621015227
3b,3,126,331,665,0.0,39.9979,45505.19,84.1,134,43.129,0.0,39.4979,44939.14,140.3,142,42.342,0.8839442248931609
3b,3,127,390,646,0.0,47.9974,53460.5,77.7,114,36.735,0.0,47.9974,53243.51,65.6,102,40.753,0.9367772332067962
3b,3,128,374,686,0.0,41.9981,47503.25,112.5,127,45.059,0.0,41.998,47270.16,102.4,117,45.959,0.9158738909843371
3b,3,129,355,676,0.0,42.9977,48514.95,296.8,199,40.579,0.0,42.9977,48388.92,106.3,124,39.792,0.9286207569547659
3b,3,130,431,816,0.0,43.9975,49826.73,352.5,178,53.874,0.0,43.9975,49584.93,157.0,122,47.388,0.8596060634126763
3b,3,131,341,659,0.0,39.9982,45501.5,109.5,130,42.539,0.0,39.9982,45288.45,114.6,132,40.844,0.8757451679419324
3b,3,132,358,708,0.0,37.9982,44033.39,149.3,150,43.242,0.0,37.9982,43720.69,90.9,112,44.687,0.8871075700902111
3b,3,133,402,812,0.0,41.998,47887.31,353.5,178,50.975,0.0,41.9979,47727.06,280.9,149,53.753,0.8951208883094061
3b,3,134,350,681,0.0,45.9978,51160.96,76.6,113,42.705,0.0,45.9978,50983.99,72.9,106,39.542,0.93457066512602
3b,3,135,366,703,0.0,43.9981,49245.37,151.5,161,40.518,0.0,43.9981,49028.31,137.3,130,40.518,0.9164000197197448
3b,3,136,337,647,0.0,39.9978,45279.22,104.0,133,38.134,0.0,39.9978,45079.15,270.1,212,38.316,0.9034979086018663
3b,3,137,347,732,0.0,37.9983,43341.48,154.8,158,47.026,0.0,36.3316,41814.78,111.4,122,45.731,0.9142365169794217
3b,3,138,386,737,0.0,43.9977,49726.87,517.0,243,46.405,0.0,43.9976,49591.7,99.8,103,44.945,0.8788642001372249
3b,3,139,368,722,0.0,47.9974,53450.57,102.3,122,39.784,0.0,47.9974,53400.57,82.1,106,42.463,0.956483665422798
3b,3,140,386,751,0.0,37.9982,43849.33,148.9,142,43.121,0.0,36.9983,42611.41,104.8,114,44.384,0.8793796938999003
3b,3,141,324,678,0.0,36.9982,42683.44,483.8,295,40.359,0.0,36.9982,42498.41,184.5,159,43.53,0.8803884174701637
3b,3,142,364,686,0.0,46.9979,52719.15,80.3,107,39.913,0.0,46.9977,52483.91,89.7,106,39.33,0.9132141998557577
3b,3,143,398,798,0.0,41.998,48397.05,167.4,126,49.22,0.0,41.998,48206.98,145.7,110,49.243,0.902128200703042
3b,3,144,354,726,0.0,37.9981,43807.23,201.9,173,46.36,0.0,37.9981,43683.23,112.4,123,44.876,0.915612500907026
3b,3,145,348,685,0.0,43.9979,49219.12,603.9,311,40.291,0.0,41.9979,47123.13,144.0,145,43.205,0.9279157934279726
3b,3,146,355,639,0.0,35.9985,41175.82,318.0,213,36.432,0.0,35.9985,40813.78,71.2,113,38.952,0.8938428935454626
3b,3,147,368,678,0.0,42.9979,48417.04,82.9,127,48.933,0.0,41.9978,47344.48,119.5,136,41.577,0.926697359316335
3b,3,148,388,689,0.0,43.9981,49817.35,245.3,191,42.153,0.0,43.998,49644.19,112.3,122,42.705,0.9040850479779434
3b,3,149,334,657,0.0,37.9983,43629.6,144.1,157,37.196,0.0,37.9982,43363.44,126.3,136,39.005,0.9054148793007583
3b,3,150,384,724,0.0,39.9977,45592.96,188.5,146,42.621,0.0,39.9977,45500.42,135.1,126,46.761,0.9282533203429977
3b,3,151,363,690,0.0,41.9982,47153.45,283.3,198,40.064,0.0,41.9981,47023.33,121.1,137,42.198,0.9255227250417198
3b,3,152,334,620,0.0,43.9979,49479.19,115.9,142,36.137,0.0,42.998,48485.21,123.7,136,41.465,0.9226692918333578
3b,3,153,388,812,0.0,35.9985,41563.78,815.7,322,63.772,0.0,35.9985,41401.66,152.9,142,49.416,0.8750744107898287
3b,3,154,392,775,0.0,41.9981,48043.24,362.3,181,45.459,0.0,41.9981,47795.26,152.1,125,48.13,0.9136163563411158
3b,3,155,377,719,0.0,44.9975,50464.74,211.7,171,41.713,0.0,44.9973,50200.48,95.7,113,42.546,0.9149510028288638
3b,3,156,330,612,0.0,39.9982,45333.43,187.1,181,35.698,0.0,38.9983,44271.5,107.2,138,37.923,0.9385957025982199
3b,3,157,364,674,0.0,39.998,45841.32,226.0,170,40.692,0.0,38.9979,44826.54,74.7,106,43.984,0.9116160647867666
3b,3,158,334,731,0.0,35.9984,41739.59,144.8,157,46.178,0.0,35.9982,41580.45,111.0,127,42.333,0.8948546555438338
3b,3,159,326,639,0.0,37.9982,43519.46,67.4,113,39.398,0.0,37.9982,43359.4,64.4,107,38.361,0.9066632444995794
3b,3,160,356,670,0.0,44.9978,50505.12,101.4,133,42.403,0.0,44.9978,50387.56,65.6,102,38.331,0.9350360275322636
3b,3,161,312,679,0.0,35.9982,41553.47,643.2,329,41.04,0.0,35.9982,41454.72,186.6,170,40.851,0.9136387532285468
3b,3,162,388,656,0.0,43.9975,49128.8,149.5,156,42.365,0.0,43.9975,48984.77,69.3,110,38.604,0.9412988461373483
3b,3,163,358,652,0.0,46.9974,52642.81,150.0,164,37.839,0.0,46.9972,52507.55,70.8,111,40.163,0.9128845674261703
3b,3,164,356,644,0.0,45.9976,51064.91,106.7,141,39.194,0.0,44.9979,49875.2,111.0,151,36.561,0.9360496102684817
3b,3,165,335,628,0.0,35.9984,41865.64,174.1,169,36.689,0.0,34.4984,40252.59,118.1,142,38.323,0.9095030345107569
3b,3,166,368,667,0.0,45.9976,51706.76,84.5,123,37.098,0.0,45.9976,51526.14,81.2,116,42.562,0.9471076942954971
3b,3,167,333,757,0.0,37.9982,43529.42,125.6,135,43.862,0.0,36.9981,42469.33,120.8,116,43.983,0.8793336123559375
3b,3,168,338,666,0.0,36.9984,42663.75,205.9,168,39.239,0.0,35.9984,41546.6,92.6,120,41.441,0.8402408664047564
3b,3,169,371,681,0.0,43.9977,49340.93,92.9,124,36.719,0.0,43.9976,49246.81,89.9,111,39.845,0.9366503749727922
3b,3,170,362,647,0.0,45.9975,51566.69,63.8,105,41.351,0.0,45.9975,51357.67,70.3,108,39.845,0.9433794379832228
3b,3,171,365,737,0.0,41.998,47879.12,116.6,136,48.91,0.0,40.998,46830.8,198.7,149,45.247,0.8999539701293715
3b,3,172,372,757,0.0,35.9984,42205.57,215.3,154,46.163,0.0,35.9984,42119.47,116.2,116,46.541,0.9026917008263388
3b,3,173,361,703,0.0,43.9982,49247.45,372.0,220,41.524,0.0,43.9982,49091.41,222.2,178,44.763,0.9321115437992286
3b,3,174,373,728,0.0,39.9978,45860.98,140.5,135,41.312,0.0,39.9978,45718.97,167.7,129,47.753,0.9255872058585968
3b,4,0,295,542,0.0,31.9985,37227.86,219.3,252,32.671,0.0,31.9984,37035.76,59.6,128,32.051,0.915195115754836
3b,4,1,309,483,0.0,31.9982,36589.68,37.6,113,30.856,0.0,31.9982,36319.73,35.1,105,30.818,0.9235205114330949
3b,4,2,286,544,0.0,27.9988,33168.15,53.3,125,31.483,0.0,27.9988,32948.15,47.9,105,31.876,0.9243523274510511
3b,4,3,320,520,0.0,32.9986,38010.01,96.7,154,30.908,0.0,29.9987,35056.07,50.3,120,30.0,0.8893397825955985
3b,4,4,319,529,0.0,33.9984,38893.85,48.9,120,31.529,0.0,32.9984,37795.8,47.8,110,33.435,0.9159404884038087
3b,4,5,300,527,0.0,30.9986,36240.12,67.7,156,31.12,0.0,30.9986,36053.99,44.9,107,30.621,0.9089683018009095
3b,4,6,287,536,0.0,29.9985,35073.97,63.6,134,35.872,0.0,29.9984,34928.88,51.2,110,31.816,0.9085747388055102
3b,4,7,268,525,0.0,29.9988,34936.24,58.5,135,31.279,0.0,29.9987,34828.13,50.0,115,31.96,0.8985159910675484
3b,4,8,308,515,0.0,32.9986,38090.0,54.8,137,29.122,0.0,32.9986,37922.66,43.1,105,30.545,0.907030240597828
3b,4,9,332,521,0.0,31.9987,36594.13,54.2,130,32.626,0.0,31.9987,36402.76,41.8,101,31.65,0.9269630805197908
3b,4,10,295,535,0.0,29.9984,35147.86,60.1,138,32.452,0.0,29.9984,35024.85,42.7,99,32.648,0.9039906700942025
3b,4,11,319,518,0.0,31.9985,36729.86,90.3,177,29.72,0.0,31.9983,36651.71,46.5,114,30.598,0.9317347996967347
3b,4,12,305,531,0.0,31.9985,37201.92,78.1,151,30.008,0.0,31.9985,37155.87,49.4,110,32.074,0.9276913166392444
3b,4,13,278,505,0.0,31.9984,37021.82,52.6,130,31.733,0.0,31.9984,36881.83,43.2,107,31.393,0.9206594113055058
3b,4,14,331,540,0.0,33.9983,39337.7,41.9,104,33.163,0.0,33.9983,39172.21,58.4,121,32.293,0.9269121880145464
3b,4,15,301,465,0.0,29.9984,34851.88,68.7,152,26.913,0.0,28.9984,33667.79,36.8,99,27.957,0.8834484011627907
3b,4,16,305,540,0.0,33.9985,38809.87,134.8,181,36.009,0.0,33.4984,38145.8,50.1,117,33.405,0.8870362079466299
3b,4,17,293,567,0.0,33.9981,38379.54,129.8,193,39.035,0.0,33.9981,38311.57,59.7,122,34.555,0.9214589451168193
3b,4,18,304,482,0.0,29.9983,34619.8,37.5,118,31.491,0.0,26.9984,31723.92,43.4,122,29.418,0.9122543790562971
3b,4,19,287,513,0.0,29.9986,35177.87,52.3,121,31.884,0.0,29.9986,35025.87,41.8,108,31.741,0.9089901505463194
3b,4,20,288,502,0.0,30.9985,36006.07,59.3,152,29.516,0.0,30.9984,35928.9,46.5,128,31.612,0.8906344947507175
3b,4,21,287,505,0.0,30.9984,35989.88,48.1,132,30.56,0.0,28.9985,34131.94,62.0,129,30.538,0.9314973101395451
3b,4,22,281,531,0.0,29.9987,34942.17,61.4,135,30.386,0.0,29.4986,34232.01,57.7,125,31.99,0.8730880771339257
3b,4,23,264,535,0.0,29.9984,34941.88,52.2,125,32.437,0.0,29.4984,34378.8,49.0,115,31.559,0.903139762430044
3b,4,24,281,495,0.0,30.9985,36057.95,56.8,136,31.31,0.0,29.9985,34941.89,50.7,125,30.613,0.8705791035110025
3b,4,25,289,543,0.0,27.9986,32910.1,71.7,153,34.586,0.0,27.9986,32780.03,54.9,115,35.365,0.9056033425390319
3b,4,26,280,529,0.0,28.9986,34110.02,121.6,202,31.423,0.0,28.9986,34031.44,46.6,104,31.453,0.9152036172671113
3b,4,27,278,484,0.0,30.9982,35789.71,75.5,169,27.541,0.0,30.9982,35735.72,41.0,117,29.963,0.9307825600615222
3b,4,28,310,480,0.0,31.9983,36961.79,45.5,131,26.882,0.0,31.9983,36662.81,40.1,113,29.38,0.9017948872907475
3b,4,29,296,545,0.0,31.9985,36657.92,55.7,128,32.088,0.0,31.9985,36487.27,48.8,111,32.051,0.9270934893294335
3b,4,30,256,503,0.0,29.9985,35050.01,63.4,156,29.031,0.0,29.9985,34939.98,39.2,110,30.265,0.9072499195282724
3b,4,31,298,513,0.0,30.9986,36218.05,81.4,146,29.864,0.0,30.4986,35568.02,50.1,112,31.287,0.8886543442792371
3b,4,32,291,530,0.0,27.9986,32984.11,144.3,208,32.997,0.0,27.9985,32802.0,47.8,112,31.264,0.8643271345730854
3b,4,33,288,557,0.0,29.9986,35325.9,177.7,199,36.902,0.0,29.9986,35195.83,54.2,117,33.405,0.9121066179523375
3b,4,34,271,484,0.0,29.9983,34463.88,80.4,191,31.045,0.0,29.9981,34344.48,40.2,117,30.803,0.9226468177264125
3b,4,35,287,574,0.0,33.9985,38819.89,149.3,194,35.63,0.0,33.9985,38683.84,93.5,157,34.866,0.8712845623142503
3b,4,36,310,640,0.0,33.9983,39193.68,115.7,143,38.445,0.0,33.9983,38984.61,90.7,120,39.262,0.90127728430765
3b,4,37,324,569,0.0,30.9985,35801.91,87.5,148,35.486,0.0,30.9984,35623.79,62.3,125,36.394,0.9127250656024889
3b,4,38,299,566,0.0,35.9982,41009.54,61.4,129,34.344,0.0,35.9982,40849.49,59.5,114,34.775,0.9308735266336128
3b,4,39,324,534,0.0,32.9984,38099.76,59.2,125,32.149,0.0,32.9984,37932.78,42.5,101,32.989,0.9213748050640372
3b,4,40,320,525,0.0,32.9986,38030.07,52.8,125,37.371,0.0,30.6653,35871.64,41.9,102,33.073,0.9088594960915222
3b,4,41,280,554,0.0,30.9984,36009.86,64.0,136,33.178,0.0,30.9984,35885.27,51.1,111,33.443,0.9034082590369337
3b,4,42,279,533,0.0,29.9986,34989.99,63.4,138,32.414,0.0,28.9986,33852.09,59.4,125,36.849,0.9124225398661489
3b,4,43,306,529,0.0,29.9986,35186.05,96.7,182,32.982,0.0,29.9985,34988.23,49.2,109,32.649,0.9022623827525796
3b,4,44,313,481,0.0,33.9982,38657.71,37.6,117,26.996,0.0,32.9981,37681.18,33.5,97,31.575,0.9378319791338129
3b,4,45,312,529,0.0,33.9984,38673.87,68.0,146,32.876,0.0,32.9984,37583.88,59.5,122,33.958,0.9107874959064473
3b,4,46,284,540,0.0,33.9984,38903.8,88.9,156,31.135,0.0,33.9983,38810.65,48.0,106,33.708,0.9047628742563735
3b,4,47,282,555,0.0,31.9985,37055.96,66.3,141,31.945,0.0,31.9985,36913.88,72.1,125,33.685,0.8978214789937949
3b,4,48,311,568,0.0,31.9984,36985.82,121.5,162,35.342,0.0,31.9983,36836.74,75.5,146,35.471,0.9294341351327768
3b,4,49,320,556,0.0,32.9985,37935.94,106.3,169,31.937,0.0,32.9985,37715.86,59.1,121,34.631,0.87637225408343
3b,4,50,311,553,0.0,34.9983,40229.7,65.9,133,32.558,0.0,34.9982,40001.62,46.5,101,30.832,0.8845683410747559
3b,4,51,326,544,0.0,32.9985,37831.92,109.7,174,34.533,0.0,32.9985,37747.19,61.4,123,33.36,0.9292502557148847
3b,4,52,279,489,0.0,29.9982,34771.71,89.4,180,28.237,0.0,28.9982,33870.68,67.5,151,30.273,0.8948346956203489
3b,4,53,295,576,0.0,31.9986,37035.99,194.9,231,36.447,0.0,31.9985,36927.93,67.3,126,34.381,0.8974937487425632
3b,4,54,313,504,0.0,31.9985,37135.91,64.1,139,31.537,0.0,31.9985,36947.87,40.0,105,30.265,0.9221968067863779
3b,4,55,287,544,0.0,29.9987,35056.12,56.0,125,33.277,0.0,29.9987,34918.08,56.3,117,33.859,0.9139233813531568
3b,4,56,295,574,0.0,31.9986,36614.08,84.9,156,35.168,0.0,31.9986,36474.01,69.7,132,34.57,0.9130562839998154
3b,4,57,303,515,0.0,31.9985,36997.94,62.9,132,30.749,0.0,31.9985,36910.54,40.8,98,32.422,0.9144640944135157
3b,4,58,288,543,0.0,29.9986,34708.07,96.3,166,32.58,0.0,29.9985,34528.6,56.9,122,33.428,0.8964329007770115
3b,4,59,286,493,0.0,29.9985,34613.95,84.4,185,28.903,0.0,29.9985,34518.94,49.3,126,29.221,0.9193982763927362
3b,4,60,292,470,0.0,30.9984,35635.93,37.4,125,27.458,0.0,30.9984,35565.88,38.8,116,28.722,0.9221055834474364
3b,4,61,286,489,0.0,29.9983,34739.71,50.9,130,28.207,0.0,29.9983,34425.76,36.4,100,29.925,0.930016092190152
3b,4,62,278,517,0.0,27.9987,32650.18,57.7,136,34.752,0.0,27.9987,32552.18,49.4,119,31.93,0.9126382860172728
3b,4,63,309,551,0.0,32.9985,37936.0,61.0,122,34.73,0.0,32.9985,37811.97,54.0,113,33.08,0.913488897195121
3b,4,64,288,529,0.0,29.9986,34892.05,77.4,154,31.15,0.0,28.9987,33789.56,57.0,124,31.65,0.9120724870348734
3b,4,65,310,563,0.0,33.9984,39079.77,62.7,127,35.638,0.0,33.4984,38580.57,68.6,125,33.632,0.9330144077559509
3b,4,66,296,540,0.0,31.9986,37050.04,64.1,132,31.339,0.0,31.9985,36934.97,51.9,109,34.858,0.9148426317567024
3b,4,67,287,537,0.0,29.9985,34891.93,109.4,162,30.409,0.0,29.9985,34661.92,51.1,114,34.192,0.9014110634298363
3b,4,68,301,556,0.0,30.9986,36373.98,120.1,172,35.736,0.0,30.9986,36223.94,50.9,109,33.382,0.9021173834379282
3b,4,69,287,560,0.0,27.9988,33368.23,81.6,146,35.017,0.0,27.4987,32714.77,59.0,110,35.925,0.9003314547094349
3b,4,70,300,507,0.0,31.9984,36957.87,68.1,142,32.119,0.0,31.9984,36765.77,44.6,107,33.088,0.9298774036405221
3b,4,71,304,493,0.0,33.9982,39131.59,49.7,136,30.507,0.0,33.9982,38931.57,41.4,105,30.114,0.9101889796969768
3b,4,72,315,562,0.0,32.9984,38255.72,127.6,179,34.389,0.0,30.9984,36289.78,59.5,124,34.714,0.9254510553793213
3b,4,73,289,503,0.0,29.9985,35065.91,63.4,141,30.348,0.0,29.9985,34930.31,39.3,106,31.105,0.926767221243195
3b,4,74,299,490,0.0,31.9984,36591.91,53.1,140,31.03,0.0,31.9984,36447.85,47.1,130,29.175,0.9091821423229648
3b,4,75,308,556,0.0,31.9985,37207.85,64.5,131,35.244,0.0,31.9985,37077.85,66.2,121,33.564,0.9112506576990826
3b,4,76,303,519,0.0,32.9984,37401.93,64.1,149,32.338,0.0,32.9984,37249.92,42.8,111,32.127,0.9208579590443985
3b,4,77,294,536,0.0,30.9984,36019.87,52.5,121,34.147,0.0,30.9984,35857.84,52.0,111,32.974,0.9096983785382202
3b,4,78,293,567,0.0,31.9985,37111.88,163.5,181,34.835,0.0,30.9985,36069.85,72.8,124,34.101,0.9068230847272634
3b,4,79,305,522,0.0,35.9983,40701.82,76.9,141,30.045,0.0,31.4986,36677.0,42.7,109,31.445,0.8891056673513055
3b,4,80,292,516,0.0,31.9983,36899.78,80.4,155,30.825,0.0,31.9982,36731.71,39.1,101,31.983,0.9380796882111468
3b,4,81,312,568,0.0,35.9981,41095.54,90.2,158,33.11,0.0,35.9981,40889.42,53.2,106,32.921,0.9350564423623245
3b,4,82,289,478,0.0,31.9985,36542.03,32.5,108,28.389,0.0,30.9986,35552.9,35.3,103,28.071,0.9252744224498232
3b,4,83,279,496,0.0,30.9986,35588.08,47.4,129,30.416,0.0,30.9986,35423.03,48.0,115,31.801,0.9126268984670807
3b,4,84,293,573,0.0,31.9985,37419.94,65.4,128,39.126,0.0,31.9985,37309.18,89.3,143,34.57,0.8919152491105766
3b,4,85,337,512,0.0,32.9987,37880.06,89.4,165,32.573,0.0,31.9986,36773.38,52.0,126,31.915,0.9292775366558671
3b,4,86,323,525,0.0,31.9987,37012.14,104.1,170,29.924,0.0,31.9986,36844.01,39.6,94,30.076,0.9098697271000008
3b,4,87,305,507,0.0,31.9984,36641.88,91.2,169,29.062,0.0,31.9984,36417.13,45.9,109,30.817,0.8704488386691777
3b,4,88,284,533,0.0,28.9984,34171.86,55.3,129,33.133,0.0,27.9985,33079.95,61.0,127,32.066,0.9029047496918202
3b,4,89,322,491,0.0,33.9982,38929.61,35.0,107,30.75,0.0,33.998,38763.45,38.3,104,29.524,0.9216737533270799
3b,4,90,305,541,0.0,31.9985,36999.92,56.9,134,33.996,0.0,31.9985,36921.88,63.8,131,34.662,0.9187463096629592
3b,4,91,315,505,0.0,31.9984,36781.89,41.8,117,28.986,0.0,30.9984,35752.33,44.4,117,32.452,0.9207105679604102
3b,4,92,360,561,0.0,33.9985,39195.81,57.4,126,31.226,0.0,33.9984,39048.73,46.1,98,36.448,0.9395798038300547
